200	0.033079	0.033079
201	0.030399	0.0335777
202	0.030283	0.0340813
203	0.027754	0.03459
204	0.027751	0.0351037
205	0.029457	0.0356225
206	0.029322	0.0361463
207	0.029057	0.0366753
208	0.030073	0.0372094
209	0.029897	0.0377486
210	0.030326	0.0382931
211	0.030586	0.0388427
212	0.030993	0.0393976
213	0.031321	0.0399578
214	0.032011	0.0405232
215	0.032517	0.0410939
216	0.032624	0.04167
217	0.033177	0.0422514
218	0.033622	0.0428383
219	0.033949	0.0434305
220	0.034431	0.0440281
221	0.034999	0.0446313
222	0.035481	0.0452399
223	0.035922	0.045854
224	0.042498	0.0464736
225	0.036827	0.0470988
226	0.037345	0.0477296
227	0.037624	0.048366
228	0.038129	0.049008
229	0.038707	0.0496557
230	0.039334	0.050309
231	0.04418	0.0509681
232	0.046503	0.0516329
233	0.046429	0.0523034
234	0.041475	0.0529798
235	0.042105	0.0536619
236	0.045822	0.0543499
237	0.042631	0.0550437
238	0.043293	0.0557434
239	0.044369	0.056449
240	0.045746	0.0571605
241	0.045433	0.057878
242	0.045424	0.0586015
243	0.045729	0.0593309
244	0.046834	0.0600664
245	0.04764	0.060808
246	0.047445	0.0615556
247	0.048146	0.0623094
248	0.048722	0.0630692
249	0.049692	0.0638352
250	0.049844	0.0646074
251	0.050473	0.0653858
252	0.050901	0.0661704
253	0.051719	0.0669613
254	0.052193	0.0677585
255	0.053722	0.0685619
256	0.102184	0.0693717
257	0.05425	0.0701878
258	0.054747	0.0710103
259	0.055526	0.0718392
260	0.05561	0.0726746
261	0.056481	0.0735163
262	0.057251	0.0743646
263	0.058107	0.0752194
264	0.058458	0.0760806
265	0.059238	0.0769485
266	0.059807	0.0778229
267	0.060339	0.0787039
268	0.060712	0.0795915
269	0.06206	0.0804858
270	0.065061	0.0813867
271	0.064041	0.0822944
272	0.067405	0.0832088
273	0.065219	0.0841299
274	0.065168	0.0850578
275	0.065781	0.0859925
276	0.066164	0.086934
277	0.067177	0.0878824
278	0.068028	0.0888376
279	0.069071	0.0897997
280	0.069514	0.0907688
281	0.070443	0.0917448
282	0.070852	0.0927277
283	0.071631	0.0937177
284	0.072189	0.0947147
285	0.073193	0.0957187
286	0.076156	0.0967298
287	0.077695	0.097748
288	0.091666	0.0987734
289	0.079238	0.0998058
290	0.079679	0.100845
291	0.0807	0.101892
292	0.081045	0.102946
293	0.082408	0.104008
294	0.083178	0.105076
295	0.084121	0.106152
296	0.08475	0.107235
297	0.130542	0.108326
298	0.089207	0.109424
299	0.086977	0.110529
