0.13408	1.0223	-0.18308	-0.89597	0.29736	-0.1263	-0.11428	0.31805	0.45829	0.64256	0.3687	-0.96061	-0.82699	0.13368
0.14184	1.0247	-0.17952	-0.89094	0.3002	-0.13376	-0.12068	0.31032	0.4591	0.65349	0.36331	-0.96381	-0.8224	0.14136
0.14957	1.0271	-0.17597	-0.88585	0.30299	-0.14122	-0.12702	0.3027	0.45984	0.66445	0.35771	-0.96715	-0.81755	0.14901
0.15728	1.0294	-0.17242	-0.88068	0.30572	-0.14869	-0.1333	0.29519	0.46053	0.67543	0.3519	-0.97061	-0.81243	0.15663
0.16496	1.0316	-0.16888	-0.87545	0.3084	-0.15616	-0.13952	0.28778	0.46118	0.68642	0.34588	-0.97419	-0.80705	0.16422
0.17262	1.0338	-0.16535	-0.87015	0.31103	-0.16364	-0.14568	0.28047	0.46177	0.69741	0.33964	-0.97788	-0.80141	0.17176
0.18025	1.0359	-0.16182	-0.86479	0.3136	-0.17111	-0.15177	0.27327	0.46231	0.70841	0.33319	-0.98167	-0.7955	0.17928
0.18785	1.038	-0.15831	-0.85936	0.31611	-0.17859	-0.1578	0.26616	0.46282	0.71939	0.32651	-0.98555	-0.78933	0.18675
0.19543	1.0399	-0.1548	-0.85387	0.31855	-0.18607	-0.16375	0.25916	0.46328	0.73036	0.31962	-0.98952	-0.7829	0.19419
0.20298	1.0419	-0.1513	-0.84832	0.32094	-0.19356	-0.16964	0.25225	0.46371	0.7413	0.3125	-0.99356	-0.77621	0.20159
0.21049	1.0437	-0.14781	-0.8427	0.32326	-0.20104	-0.17545	0.24544	0.4641	0.75222	0.30517	-0.99766	-0.76926	0.20894
0.21798	1.0456	-0.14434	-0.83703	0.32552	-0.20852	-0.18118	0.23873	0.46445	0.76309	0.2976	-1.0018	-0.76206	0.21626
0.22544	1.0473	-0.14087	-0.8313	0.32771	-0.21601	-0.18684	0.2321	0.46478	0.77391	0.28981	-1.006	-0.7546	0.22353
0.23286	1.049	-0.13742	-0.82551	0.32983	-0.2235	-0.19241	0.22557	0.46508	0.78468	0.2818	-1.0103	-0.74688	0.23076
0.24026	1.0507	-0.13398	-0.81967	0.33188	-0.23098	-0.1979	0.21912	0.46535	0.79539	0.27357	-1.0145	-0.73891	0.23795
0.24762	1.0522	-0.13055	-0.81377	0.33387	-0.23847	-0.20332	0.21276	0.46559	0.80602	0.2651	-1.0188	-0.7307	0.2451
0.25495	1.0538	-0.12714	-0.80783	0.33578	-0.24595	-0.20864	0.20649	0.46581	0.81658	0.25642	-1.0231	-0.72223	0.2522
0.26225	1.0553	-0.12374	-0.80183	0.33762	-0.25344	-0.21388	0.20029	0.46601	0.82705	0.24751	-1.0273	-0.71352	0.25926
0.26952	1.0567	-0.12035	-0.79578	0.33939	-0.26092	-0.21904	0.19418	0.46619	0.83742	0.23838	-1.0316	-0.70457	0.26627
0.27676	1.0581	-0.11697	-0.78968	0.34108	-0.2684	-0.2241	0.18814	0.46635	0.84769	0.22904	-1.0358	-0.69539	0.27324
0.28396	1.0594	-0.11361	-0.78354	0.34269	-0.27588	-0.22908	0.18218	0.46649	0.85785	0.21947	-1.04	-0.68596	0.28016
0.29114	1.0607	-0.11027	-0.77735	0.34423	-0.28335	-0.23397	0.17629	0.46662	0.86789	0.20969	-1.0442	-0.67631	0.28704
0.29828	1.0619	-0.10693	-0.77111	0.3457	-0.29083	-0.23876	0.17048	0.46673	0.8778	0.19969	-1.0483	-0.66642	0.29388
0.30539	1.0631	-0.10361	-0.76483	0.34708	-0.2983	-0.24347	0.16473	0.46683	0.88758	0.18949	-1.0523	-0.65632	0.30067
0.31247	1.0643	-0.10031	-0.75851	0.34839	-0.30576	-0.24808	0.15905	0.46692	0.89722	0.17907	-1.0563	-0.64599	0.30741
0.31952	1.0654	-0.097015	-0.75215	0.34961	-0.31323	-0.2526	0.15344	0.46699	0.90671	0.16845	-1.0601	-0.63545	0.31411
0.32655	1.0664	-0.093735	-0.74575	0.35076	-0.32068	-0.25702	0.14788	0.46706	0.91605	0.15763	-1.0639	-0.62469	0.32077
0.33354	1.0675	-0.090469	-0.73931	0.35182	-0.32814	-0.26135	0.14239	0.46711	0.92522	0.14662	-1.0676	-0.61373	0.32739
0.3405	1.0684	-0.087215	-0.73284	0.3528	-0.33559	-0.26559	0.13696	0.46716	0.93423	0.13541	-1.0712	-0.60256	0.33396
0.34744	1.0694	-0.083974	-0.72633	0.3537	-0.34303	-0.26973	0.13158	0.46719	0.94306	0.12401	-1.0746	-0.5912	0.34049
0.35435	1.0702	-0.080746	-0.71978	0.35452	-0.35047	-0.27378	0.12625	0.46723	0.9517	0.11243	-1.078	-0.57965	0.34698
0.36124	1.0711	-0.077529	-0.7132	0.35526	-0.3579	-0.27773	0.12098	0.46725	0.96016	0.10066	-1.0811	-0.56792	0.35343
0.36809	1.0719	-0.074325	-0.70659	0.35591	-0.36532	-0.28158	0.11575	0.46727	0.96843	0.088725	-1.0842	-0.556	0.35984
0.37493	1.0727	-0.071132	-0.69994	0.35647	-0.37274	-0.28534	0.11058	0.46729	0.97649	0.076618	-1.0871	-0.5439	0.36621
0.38174	1.0734	-0.067949	-0.69326	0.35695	-0.38015	-0.289	0.10544	0.4673	0.98435	0.064346	-1.0898	-0.53164	0.37253
0.38852	1.0741	-0.064778	-0.68656	0.35735	-0.38756	-0.29257	0.10036	0.4673	0.992	0.051916	-1.0924	-0.51922	0.37882
0.39529	1.0748	-0.061617	-0.67982	0.35766	-0.39496	-0.29604	0.095307	0.46731	0.99944	0.039333	-1.0947	-0.50664	0.38507
0.40203	1.0754	-0.058466	-0.67306	0.35788	-0.40235	-0.29941	0.090297	0.46731	1.0067	0.026603	-1.0969	-0.49391	0.39129
0.40875	1.076	-0.055325	-0.66627	0.35801	-0.40973	-0.30269	0.085324	0.46731	1.0136	0.013733	-1.099	-0.48104	0.39746
0.41546	1.0765	-0.052193	-0.65945	0.35806	-0.4171	-0.30587	0.080386	0.4673	1.0204	0.0007286	-1.1008	-0.46803	0.40361
0.42214	1.0771	-0.04907	-0.65261	0.35802	-0.42446	-0.30895	0.07548	0.4673	1.0269	-0.012403	-1.1024	-0.45489	0.40971
0.4288	1.0776	-0.045955	-0.64574	0.3579	-0.43182	-0.31194	0.070605	0.46729	1.0332	-0.025656	-1.1038	-0.44164	0.41578
0.43545	1.078	-0.042848	-0.63885	0.35768	-0.43916	-0.31483	0.065759	0.46728	1.0392	-0.039023	-1.105	-0.42826	0.42182
0.44209	1.0784	-0.039748	-0.63194	0.35738	-0.44649	-0.31763	0.06094	0.46728	1.045	-0.052496	-1.106	-0.41478	0.42783
0.44871	1.0788	-0.036655	-0.625	0.35699	-0.45382	-0.32033	0.056145	0.46727	1.0506	-0.066069	-1.1067	-0.4012	0.4338
0.45531	1.0792	-0.033569	-0.61804	0.35651	-0.46113	-0.32294	0.051373	0.46726	1.0559	-0.079734	-1.1073	-0.38752	0.43974
0.4619	1.0795	-0.030488	-0.61107	0.35593	-0.46843	-0.32545	0.046623	0.46725	1.0609	-0.093485	-1.1076	-0.37377	0.44565
0.46849	1.0798	-0.027413	-0.60407	0.35527	-0.47572	-0.32786	0.041891	0.46724	1.0657	-0.10731	-1.1076	-0.35993	0.45154
0.47506	1.08	-0.024343	-0.59705	0.35452	-0.483	-0.33018	0.037177	0.46723	1.0703	-0.12121	-1.1074	-0.34602	0.45739
0.48162	1.0803	-0.021278	-0.59001	0.35368	-0.49026	-0.3324	0.032478	0.46723	1.0745	-0.13517	-1.107	-0.33206	0.46321
0.48817	1.0805	-0.018217	-0.58296	0.35275	-0.49751	-0.33453	0.027793	0.46722	1.0786	-0.14918	-1.1064	-0.31804	0.46901
0.49471	1.0806	-0.015159	-0.57589	0.35173	-0.50475	-0.33657	0.02312	0.46721	1.0823	-0.16324	-1.1054	-0.30397	0.47478
0.50125	1.0808	-0.012104	-0.5688	0.35062	-0.51197	-0.33851	0.018456	0.46721	1.0858	-0.17734	-1.1043	-0.28987	0.48052
0.50778	1.0809	-0.0090522	-0.5617	0.34941	-0.51918	-0.34036	0.0138	0.46721	1.089	-0.19147	-1.1028	-0.27574	0.48624
0.51431	1.081	-0.0060021	-0.55458	0.34811	-0.52638	-0.34211	0.009151	0.4672	1.092	-0.20562	-1.1012	-0.26159	0.49194
0.52084	1.081	-0.0029536	-0.54744	0.34673	-0.53356	-0.34377	0.0045059	0.4672	1.0947	-0.21978	-1.0992	-0.24742	0.49761
0.52736	1.081	9.3976e-05	-0.54029	0.34525	-0.54072	-0.34534	-0.00013651	0.4672	1.0972	-0.23395	-1.097	-0.23325	0.50325
0.53388	1.081	0.003141	-0.53313	0.34368	-0.54787	-0.34682	-0.0047782	0.4672	1.0993	-0.24812	-1.0946	-0.21909	0.50888
0.5404	1.081	0.006188	-0.52595	0.34201	-0.555	-0.3482	-0.0094209	0.4672	1.1013	-0.26227	-1.0918	-0.20493	0.51448
0.54693	1.0809	0.0092354	-0.51876	0.34025	-0.56211	-0.34949	-0.014066	0.46721	1.1029	-0.27641	-1.0889	-0.19079	0.52006
0.55345	1.0808	0.012284	-0.51156	0.3384	-0.56921	-0.35069	-0.018717	0.46721	1.1043	-0.29052	-1.0856	-0.17669	0.52563
0.55998	1.0806	0.015334	-0.50435	0.33646	-0.57628	-0.3518	-0.023373	0.46721	1.1055	-0.3046	-1.0821	-0.16261	0.53117
0.56651	1.0805	0.018386	-0.49712	0.33443	-0.58334	-0.35281	-0.028038	0.46722	1.1064	-0.31863	-1.0784	-0.14859	0.53669
0.57305	1.0803	0.02144	-0.48989	0.3323	-0.59038	-0.35374	-0.032713	0.46723	1.1071	-0.33262	-1.0743	-0.13461	0.5422
0.57959	1.08	0.024497	-0.48264	0.33008	-0.59739	-0.35457	-0.0374	0.46723	1.1075	-0.34654	-1.0701	-0.12069	0.54768
0.58614	1.0798	0.027558	-0.47539	0.32776	-0.60439	-0.35532	-0.042101	0.46724	1.1076	-0.3604	-1.0655	-0.10684	0.55315
0.5927	1.0795	0.030623	-0.46812	0.32535	-0.61136	-0.35597	-0.046818	0.46725	1.1076	-0.37419	-1.0607	-0.09306	0.55861
0.59927	1.0792	0.033693	-0.46085	0.32285	-0.61831	-0.35654	-0.051551	0.46726	1.1073	-0.38789	-1.0557	-0.079364	0.56404
0.60585	1.0788	0.036767	-0.45356	0.32025	-0.62524	-0.35702	-0.056305	0.46727	1.1067	-0.40151	-1.0504	-0.065757	0.56946
0.61244	1.0784	0.039847	-0.44627	0.31756	-0.63215	-0.35741	-0.061079	0.46728	1.106	-0.41503	-1.0449	-0.052247	0.57487
0.61905	1.078	0.042932	-0.43897	0.31477	-0.63903	-0.35771	-0.065877	0.46728	1.105	-0.42844	-1.0391	-0.03884	0.58026
0.62566	1.0775	0.046024	-0.43166	0.31189	-0.64588	-0.35792	-0.0707	0.46729	1.1038	-0.44175	-1.0331	-0.025543	0.58563
0.63229	1.0771	0.049123	-0.42435	0.30892	-0.65271	-0.35804	-0.07555	0.4673	1.1024	-0.45494	-1.0268	-0.012363	0.591
0.63894	1.0765	0.052229	-0.41703	0.30585	-0.65952	-0.35808	-0.080429	0.4673	1.1008	-0.468	-1.0203	0.00069395	0.59635
0.6456	1.076	0.055343	-0.4097	0.30269	-0.6663	-0.35803	-0.085338	0.46731	1.099	-0.48093	-1.0136	0.013621	0.60168
0.65229	1.0754	0.058465	-0.40236	0.29944	-0.67304	-0.3579	-0.090281	0.46731	1.097	-0.49372	-1.0067	0.026411	0.607
0.65898	1.0748	0.061596	-0.39502	0.29609	-0.67977	-0.35768	-0.095259	0.46731	1.0948	-0.50637	-0.99951	0.039059	0.61231
0.6657	1.0741	0.064736	-0.38767	0.29264	-0.68646	-0.35738	-0.10027	0.4673	1.0924	-0.51886	-0.99213	0.051559	0.61761
0.67244	1.0734	0.067885	-0.38032	0.2891	-0.69312	-0.35699	-0.10533	0.4673	1.0899	-0.5312	-0.98454	0.063905	0.6229
0.6792	1.0727	0.071044	-0.37296	0.28547	-0.69975	-0.35651	-0.11042	0.46729	1.0872	-0.54338	-0.97674	0.076092	0.62817
0.68599	1.0719	0.074213	-0.36559	0.28174	-0.70634	-0.35596	-0.11556	0.46727	1.0843	-0.55539	-0.96874	0.088115	0.63344
0.69279	1.0711	0.077393	-0.35822	0.27792	-0.71291	-0.35532	-0.12074	0.46725	1.0813	-0.56722	-0.96055	0.099967	0.63869
0.69962	1.0703	0.080584	-0.35085	0.27401	-0.71944	-0.35459	-0.12597	0.46723	1.0781	-0.57887	-0.95216	0.11165	0.64393
0.70647	1.0694	0.083786	-0.34347	0.27	-0.72594	-0.35379	-0.13125	0.4672	1.0748	-0.59034	-0.9436	0.12315	0.64916
0.71335	1.0685	0.086999	-0.33609	0.2659	-0.7324	-0.3529	-0.13658	0.46716	1.0714	-0.60162	-0.93485	0.13446	0.65437
0.72026	1.0675	0.090225	-0.32871	0.26171	-0.73882	-0.35193	-0.14197	0.46711	1.0679	-0.6127	-0.92594	0.14559	0.65958
0.72719	1.0665	0.093462	-0.32132	0.25742	-0.74521	-0.35089	-0.14741	0.46706	1.0643	-0.62359	-0.91686	0.15653	0.66477
0.73415	1.0655	0.096712	-0.31392	0.25305	-0.75156	-0.34976	-0.15291	0.467	1.0605	-0.63426	-0.90762	0.16727	0.66995
0.74113	1.0644	0.099975	-0.30653	0.24858	-0.75787	-0.34855	-0.15847	0.46692	1.0567	-0.64473	-0.89823	0.17781	0.67512
0.74815	1.0633	0.10325	-0.29913	0.24402	-0.76413	-0.34727	-0.16409	0.46684	1.0528	-0.65499	-0.88869	0.18815	0.68028
0.75519	1.0621	0.10654	-0.29173	0.23937	-0.77036	-0.34591	-0.16978	0.46674	1.0488	-0.66503	-0.87902	0.19829	0.68543
0.76226	1.0609	0.10984	-0.28432	0.23463	-0.77654	-0.34447	-0.17553	0.46664	1.0447	-0.67485	-0.86921	0.20822	0.69056
0.76937	1.0596	0.11315	-0.27692	0.2298	-0.78268	-0.34296	-0.18135	0.46651	1.0406	-0.68445	-0.85928	0.21794	0.69568
0.7765	1.0583	0.11648	-0.26951	0.22489	-0.78878	-0.34137	-0.18725	0.46637	1.0365	-0.69382	-0.84924	0.22744	0.70079
0.78367	1.0569	0.11982	-0.2621	0.21988	-0.79482	-0.3397	-0.19321	0.46622	1.0323	-0.70295	-0.83908	0.23674	0.70588
0.79086	1.0555	0.12317	-0.25469	0.21479	-0.80082	-0.33797	-0.19926	0.46604	1.0281	-0.71186	-0.82883	0.24581	0.71096
0.79809	1.054	0.12654	-0.24727	0.20962	-0.80677	-0.33616	-0.20538	0.46585	1.0239	-0.72052	-0.81848	0.25467	0.71602
0.80534	1.0525	0.12992	-0.23986	0.20436	-0.81268	-0.33428	-0.21158	0.46563	1.0196	-0.72895	-0.80804	0.26331	0.72107
0.81263	1.051	0.13331	-0.23244	0.19902	-0.81853	-0.33233	-0.21786	0.4654	1.0154	-0.73714	-0.79752	0.27174	0.7261
0.81995	1.0494	0.13672	-0.22503	0.19359	-0.82432	-0.33031	-0.22423	0.46514	1.0112	-0.74508	-0.78693	0.27994	0.73111
0.8273	1.0477	0.14014	-0.21761	0.18809	-0.83007	-0.32822	-0.23069	0.46485	1.007	-0.75277	-0.77628	0.28793	0.73611
0.83468	1.046	0.14357	-0.21019	0.1825	-0.83576	-0.32607	-0.23723	0.46453	1.0028	-0.76022	-0.76557	0.29569	0.74108
0.84209	1.0442	0.14701	-0.20278	0.17684	-0.84139	-0.32385	-0.24386	0.46418	0.99867	-0.76742	-0.7548	0.30323	0.74604
0.84953	1.0423	0.15046	-0.19536	0.1711	-0.84697	-0.32156	-0.25059	0.46381	0.99459	-0.77436	-0.744	0.31056	0.75097
0.85701	1.0404	0.15393	-0.18794	0.16529	-0.85249	-0.31922	-0.25741	0.46339	0.99058	-0.78106	-0.73317	0.31766	0.75589
0.86451	1.0385	0.1574	-0.18053	0.15941	-0.85795	-0.31681	-0.26433	0.46294	0.98663	-0.7875	-0.7223	0.32455	0.76078
0.87204	1.0365	0.16088	-0.17311	0.15345	-0.86335	-0.31434	-0.27135	0.46246	0.98276	-0.79368	-0.71142	0.33123	0.76564
0.8796	1.0344	0.16438	-0.1657	0.14743	-0.86868	-0.31181	-0.27846	0.46192	0.97898	-0.79961	-0.70052	0.33768	0.77048
0.88718	1.0322	0.16788	-0.15828	0.14134	-0.87396	-0.30922	-0.28568	0.46135	0.97529	-0.80528	-0.68962	0.34393	0.7753
0.8948	1.03	0.17139	-0.15087	0.13519	-0.87917	-0.30658	-0.293	0.46073	0.97171	-0.81069	-0.67871	0.34997	0.78008
0.90244	1.0278	0.17491	-0.14346	0.12897	-0.88431	-0.30388	-0.30042	0.46006	0.96824	-0.81585	-0.66782	0.35579	0.78484
0.91011	1.0254	0.17843	-0.13605	0.1227	-0.88939	-0.30113	-0.30795	0.45933	0.9649	-0.82075	-0.65694	0.36141	0.78957
0.9178	1.023	0.18197	-0.12864	0.11637	-0.8944	-0.29833	-0.31559	0.45856	0.96168	-0.82538	-0.64608	0.36683	0.79427
0.92552	1.0206	0.1855	-0.12123	0.10998	-0.89934	-0.29548	-0.32334	0.45772	0.95859	-0.82976	-0.63525	0.37205	0.79893
0.93325	1.018	0.18904	-0.11382	0.10354	-0.90422	-0.29258	-0.3312	0.45682	0.95565	-0.83388	-0.62445	0.37707	0.80356
0.94102	1.0154	0.19258	-0.10642	0.097055	-0.90902	-0.28964	-0.33917	0.45585	0.95286	-0.83774	-0.6137	0.38189	0.80816
0.9488	1.0128	0.19612	-0.099014	0.090522	-0.91376	-0.28665	-0.34725	0.45482	0.95023	-0.84134	-0.60298	0.38653	0.81272
0.9566	1.01	0.19967	-0.09161	0.083944	-0.91842	-0.28361	-0.35544	0.45371	0.94776	-0.84468	-0.59232	0.39097	0.81724
0.96442	1.0072	0.20321	-0.084208	0.077326	-0.92301	-0.28054	-0.36374	0.45252	0.94546	-0.84776	-0.58172	0.39524	0.82172
0.97226	1.0043	0.20675	-0.076806	0.07067	-0.92753	-0.27742	-0.37216	0.45126	0.94333	-0.85058	-0.57117	0.39932	0.82616
0.98011	1.0014	0.21029	-0.069405	0.063978	-0.93197	-0.27427	-0.38069	0.44991	0.94138	-0.85315	-0.56069	0.40323	0.83056
0.98798	0.99835	0.21383	-0.062005	0.057256	-0.93634	-0.27108	-0.38934	0.44847	0.93962	-0.85545	-0.55028	0.40697	0.83492
0.99586	0.99525	0.21736	-0.054605	0.050504	-0.94064	-0.26786	-0.3981	0.44694	0.93804	-0.85749	-0.53995	0.41055	0.83923
1.0038	0.99207	0.22088	-0.047205	0.043726	-0.94486	-0.26461	-0.40697	0.44532	0.93666	-0.85927	-0.52969	0.41396	0.8435
1.0117	0.98881	0.22439	-0.039805	0.036927	-0.94901	-0.26132	-0.41595	0.44359	0.93547	-0.8608	-0.51951	0.41721	0.84772
1.0196	0.98549	0.2279	-0.032404	0.030108	-0.95308	-0.25801	-0.42505	0.44176	0.93448	-0.86207	-0.50943	0.42031	0.85189
1.0275	0.98208	0.23139	-0.025004	0.023273	-0.95708	-0.25466	-0.43426	0.43982	0.93369	-0.86307	-0.49943	0.42326	0.85601
1.0354	0.9786	0.23487	-0.017602	0.016425	-0.961	-0.2513	-0.44358	0.43776	0.9331	-0.86382	-0.48952	0.42606	0.86008
1.0434	0.97504	0.23834	-0.0102	0.0095675	-0.96485	-0.2479	-0.45301	0.43558	0.93272	-0.86431	-0.47971	0.42873	0.8641
1.0513	0.97141	0.24179	-0.0027956	0.0027041	-0.96862	-0.24449	-0.46254	0.43328	0.93254	-0.86454	-0.46999	0.43126	0.86807
1.0592	0.9677	0.24522	0.00461	-0.0041621	-0.97231	-0.24105	-0.47219	0.43085	0.93256	-0.86451	-0.46038	0.43365	0.87199
1.0672	0.96391	0.24863	0.012017	-0.011028	-0.97593	-0.2376	-0.48193	0.42829	0.9328	-0.86422	-0.45086	0.43593	0.87585
1.0751	0.96004	0.25202	0.019427	-0.01789	-0.97947	-0.23413	-0.49178	0.42559	0.93324	-0.86367	-0.44146	0.43808	0.87965
1.0831	0.9561	0.25539	0.026839	-0.024745	-0.98294	-0.23064	-0.50173	0.42275	0.93388	-0.86286	-0.43215	0.44011	0.8834
1.091	0.95208	0.25873	0.034253	-0.031589	-0.98633	-0.22714	-0.51177	0.41976	0.93472	-0.86179	-0.42295	0.44203	0.88709
1.0989	0.94798	0.26205	0.041671	-0.038419	-0.98965	-0.22363	-0.52191	0.41662	0.93577	-0.86046	-0.41387	0.44384	0.89073
1.1069	0.9438	0.26534	0.049091	-0.045232	-0.99289	-0.22011	-0.53213	0.41332	0.93702	-0.85887	-0.40489	0.44555	0.8943
1.1148	0.93955	0.2686	0.056515	-0.052025	-0.99606	-0.21657	-0.54244	0.40986	0.93846	-0.85702	-0.39602	0.44716	0.89782
1.1227	0.93522	0.27182	0.063942	-0.058794	-0.99916	-0.21303	-0.55284	0.40624	0.94009	-0.85491	-0.38726	0.44867	0.90127
1.1306	0.93081	0.27502	0.071372	-0.065536	-1.0022	-0.20948	-0.56331	0.40244	0.94192	-0.85253	-0.37861	0.45009	0.90466
1.1385	0.92633	0.27817	0.078806	-0.072248	-1.0051	-0.20593	-0.57386	0.39847	0.94393	-0.84989	-0.37007	0.45143	0.90799
1.1463	0.92177	0.2813	0.086244	-0.078927	-1.008	-0.20237	-0.58448	0.39431	0.94612	-0.84699	-0.36164	0.45268	0.91126
1.1542	0.91714	0.28438	0.093686	-0.085569	-1.0108	-0.19881	-0.59516	0.38998	0.94848	-0.84383	-0.35333	0.45385	0.91447
1.162	0.91243	0.28742	0.10113	-0.092171	-1.0136	-0.19524	-0.6059	0.38545	0.95102	-0.8404	-0.34512	0.45494	0.91762
1.1699	0.90765	0.29041	0.10858	-0.098731	-1.0162	-0.19168	-0.61669	0.38074	0.95372	-0.8367	-0.33703	0.45596	0.9207
1.1777	0.90279	0.29337	0.11603	-0.10524	-1.0188	-0.18812	-0.62753	0.37583	0.95658	-0.83275	-0.32905	0.45692	0.92371
1.1854	0.89787	0.29627	0.12349	-0.11171	-1.0214	-0.18456	-0.63841	0.37072	0.95958	-0.82853	-0.32117	0.45781	0.92667
1.1932	0.89287	0.29913	0.13095	-0.11812	-1.0238	-0.181	-0.64933	0.3654	0.96274	-0.82404	-0.3134	0.45863	0.92956
1.2009	0.8878	0.30193	0.13841	-0.12448	-1.0262	-0.17745	-0.66028	0.35989	0.96603	-0.81929	-0.30575	0.4594	0.93238
1.2087	0.88267	0.30469	0.14588	-0.13079	-1.0285	-0.1739	-0.67125	0.35416	0.96944	-0.81428	-0.29819	0.46012	0.93514
1.2164	0.87746	0.30739	0.15335	-0.13703	-1.0308	-0.17036	-0.68223	0.34822	0.97298	-0.809	-0.29075	0.46078	0.93784
1.224	0.87219	0.31004	0.16082	-0.14321	-1.033	-0.16683	-0.69323	0.34207	0.97663	-0.80346	-0.28341	0.46139	0.94047
1.2317	0.86685	0.31263	0.1683	-0.14933	-1.0351	-0.1633	-0.70422	0.3357	0.98039	-0.79765	-0.27617	0.46195	0.94304
1.2393	0.86145	0.31516	0.17577	-0.15538	-1.0372	-0.15978	-0.71521	0.32911	0.98424	-0.79158	-0.26903	0.46248	0.94555
1.2469	0.85598	0.31763	0.18325	-0.16136	-1.0392	-0.15627	-0.72619	0.3223	0.98818	-0.78526	-0.26199	0.46296	0.94799
1.2544	0.85046	0.32004	0.19073	-0.16726	-1.0412	-0.15277	-0.73714	0.31527	0.99219	-0.77867	-0.25505	0.4634	0.95037
1.2619	0.84487	0.32238	0.19822	-0.1731	-1.0431	-0.14928	-0.74807	0.30802	0.99627	-0.77182	-0.24821	0.4638	0.95268
1.2694	0.83922	0.32466	0.2057	-0.17886	-1.0449	-0.14581	-0.75895	0.30054	1.0004	-0.76471	-0.24146	0.46417	0.95493
1.2769	0.83351	0.32688	0.21318	-0.18454	-1.0467	-0.14234	-0.7698	0.29284	1.0046	-0.75735	-0.2348	0.46451	0.95712
1.2843	0.82775	0.32903	0.22067	-0.19014	-1.0484	-0.13889	-0.78059	0.28492	1.0088	-0.74974	-0.22823	0.46482	0.95925
1.2917	0.82193	0.33111	0.22815	-0.19567	-1.0501	-0.13544	-0.79132	0.27677	1.0131	-0.74187	-0.22176	0.4651	0.96131
1.2991	0.81606	0.33312	0.23564	-0.20111	-1.0517	-0.13201	-0.80198	0.2684	1.0173	-0.73375	-0.21537	0.46535	0.96332
1.3064	0.81013	0.33506	0.24312	-0.20646	-1.0533	-0.1286	-0.81257	0.2598	1.0216	-0.72538	-0.20906	0.46558	0.96526
1.3138	0.80415	0.33692	0.2506	-0.21173	-1.0548	-0.12519	-0.82307	0.25098	1.0259	-0.71677	-0.20284	0.46579	0.96715
1.321	0.79813	0.33872	0.25808	-0.21692	-1.0562	-0.1218	-0.83348	0.24194	1.0302	-0.70792	-0.1967	0.46598	0.96897
1.3283	0.79205	0.34044	0.26556	-0.22201	-1.0576	-0.11842	-0.84379	0.23268	1.0344	-0.69882	-0.19064	0.46615	0.97074
1.3355	0.78593	0.34208	0.27304	-0.22702	-1.059	-0.11506	-0.85399	0.2232	1.0386	-0.68949	-0.18465	0.4663	0.97244
