10.353	4.7723e+06	3.2229e+05	7.1357e+05	-0.80061
10.477	4.7583e+06	3.3472e+05	7.1519e+05	-0.86829
10.598	4.744e+06	3.4733e+05	7.1684e+05	-0.92186
10.717	4.7295e+06	3.6013e+05	7.1852e+05	-0.96132
10.833	4.7148e+06	3.7312e+05	7.2023e+05	-0.98687
10.948	4.6999e+06	3.863e+05	7.2198e+05	-0.99887
11.061	4.6848e+06	3.9966e+05	7.2375e+05	-0.99786
11.172	4.6694e+06	4.1322e+05	7.2556e+05	-0.98445
11.282	4.6538e+06	4.2695e+05	7.274e+05	-0.95939
11.389	4.638e+06	4.4088e+05	7.2927e+05	-0.92348
11.496	4.622e+06	4.55e+05	7.3117e+05	-0.87761
11.6	4.6058e+06	4.693e+05	7.331e+05	-0.82268
11.704	4.5893e+06	4.8379e+05	7.3507e+05	-0.75965
11.806	4.5726e+06	4.9848e+05	7.3708e+05	-0.68948
11.906	4.5557e+06	5.1335e+05	7.3912e+05	-0.61316
12.006	4.5386e+06	5.2842e+05	7.4119e+05	-0.53164
12.104	4.5212e+06	5.4368e+05	7.433e+05	-0.44589
12.201	4.5036e+06	5.5913e+05	7.4544e+05	-0.35686
12.298	4.4858e+06	5.7478e+05	7.4762e+05	-0.26546
12.393	4.4677e+06	5.9063e+05	7.4984e+05	-0.17257
12.487	4.4494e+06	6.0667e+05	7.521e+05	-0.079053
12.581	4.4309e+06	6.2292e+05	7.544e+05	0.014279
12.673	4.4121e+06	6.3937e+05	7.5674e+05	0.10665
12.765	4.393e+06	6.5602e+05	7.5911e+05	0.19733
12.856	4.3738e+06	6.7288e+05	7.6153e+05	0.28563
12.946	4.3542e+06	6.8996e+05	7.6399e+05	0.37091
13.036	4.3344e+06	7.0724e+05	7.665e+05	0.45258
13.125	4.3144e+06	7.2474e+05	7.6905e+05	0.53008
13.214	4.2941e+06	7.4246e+05	7.7164e+05	0.60292
13.301	4.2735e+06	7.604e+05	7.7429e+05	0.67065
13.389	4.2526e+06	7.7856e+05	7.7698e+05	0.73286
13.476	4.2315e+06	7.9696e+05	7.7972e+05	0.78919
13.562	4.2101e+06	8.1559e+05	7.8251e+05	0.83933
13.649	4.1884e+06	8.3446e+05	7.8535e+05	0.88301
13.734	4.1664e+06	8.5357e+05	7.8825e+05	0.92
13.82	4.144e+06	8.7293e+05	7.9121e+05	0.95013
13.905	4.1214e+06	8.9255e+05	7.9422e+05	0.97324
13.99	4.0985e+06	9.1243e+05	7.9729e+05	0.98925
14.075	4.0752e+06	9.3258e+05	8.0042e+05	0.99809
14.16	4.0516e+06	9.5301e+05	8.0362e+05	0.99974
14.245	4.0276e+06	9.7371e+05	8.0688e+05	0.99421
14.329	4.0032e+06	9.9472e+05	8.1022e+05	0.98157
14.414	3.9785e+06	1.016e+06	8.1362e+05	0.96188
14.499	3.9534e+06	1.0376e+06	8.171e+05	0.93529
14.584	3.9279e+06	1.0596e+06	8.2066e+05	0.90193
14.669	3.902e+06	1.0819e+06	8.243e+05	0.862
14.754	3.8757e+06	1.1045e+06	8.2803e+05	0.81571
14.84	3.8489e+06	1.1275e+06	8.3185e+05	0.76332
14.925	3.8216e+06	1.1508e+06	8.3576e+05	0.7051
15.012	3.7938e+06	1.1746e+06	8.3977e+05	0.64136
15.098	3.7655e+06	1.1988e+06	8.4389e+05	0.57245
15.186	3.7366e+06	1.2234e+06	8.4812e+05	0.49873
15.274	3.7072e+06	1.2485e+06	8.5247e+05	0.42061
15.363	3.6771e+06	1.2741e+06	8.5695e+05	0.33853
15.452	3.6464e+06	1.3002e+06	8.6157e+05	0.25294
15.543	3.615e+06	1.3269e+06	8.6633e+05	0.16435
15.635	3.5828e+06	1.3542e+06	8.7125e+05	0.073307
15.728	3.5498e+06	1.3821e+06	8.7633e+05	-0.019623
15.822	3.5159e+06	1.4107e+06	8.8161e+05	-0.11381
15.918	3.4811e+06	1.44e+06	8.8709e+05	-0.20858
16.016	3.4452e+06	1.4702e+06	8.9278e+05	-0.3032
16.116	3.4081e+06	1.5013e+06	8.9873e+05	-0.39687
16.219	3.3698e+06	1.5334e+06	9.0495e+05	-0.4887
16.324	3.33e+06	1.5667e+06	9.1148e+05	-0.5777
16.432	3.2886e+06	1.6012e+06	9.1836e+05	-0.66277
16.545	3.2454e+06	1.6372e+06	9.2564e+05	-0.74261
16.662	3.1999e+06	1.6748e+06	9.334e+05	-0.81573
16.784	3.152e+06	1.7145e+06	9.417e+05	-0.8803
16.914	3.101e+06	1.7565e+06	9.5066e+05	-0.93407
17.051	3.0464e+06	1.8013e+06	9.6044e+05	-0.97416
17.198	2.9874e+06	1.8496e+06	9.712e+05	-0.99677
17.358	2.9229e+06	1.902e+06	9.8319e+05	-0.99685
17.532	2.8526e+06	1.959e+06	9.966e+05	-0.96816
17.726	2.7736e+06	2.0226e+06	1.012e+06	-0.90177
17.92	2.6942e+06	2.086e+06	1.028e+06	-0.80132
18.102	2.6198e+06	2.1449e+06	1.0434e+06	-0.67991
18.267	2.5523e+06	2.1981e+06	1.0578e+06	-0.54987
18.411	2.4939e+06	2.2438e+06	1.0705e+06	-0.42498
18.543	2.4401e+06	2.2856e+06	1.0825e+06	-0.30183
18.667	2.3901e+06	2.3242e+06	1.0939e+06	-0.18199
18.783	2.3431e+06	2.3603e+06	1.1048e+06	-0.066408
18.894	2.2986e+06	2.3942e+06	1.1153e+06	0.044303
19	2.2563e+06	2.4263e+06	1.1256e+06	0.14971
19.102	2.2159e+06	2.4568e+06	1.1355e+06	0.24949
19.2	2.177e+06	2.4859e+06	1.1452e+06	0.34341
19.295	2.1396e+06	2.5138e+06	1.1548e+06	0.4313
19.388	2.1034e+06	2.5406e+06	1.1641e+06	0.51301
19.479	2.0684e+06	2.5664e+06	1.1734e+06	0.58844
19.567	2.0344e+06	2.5913e+06	1.1825e+06	0.65752
19.654	2.0013e+06	2.6154e+06	1.1915e+06	0.72021
19.739	1.9691e+06	2.6386e+06	1.2004e+06	0.77648
19.822	1.9376e+06	2.6612e+06	1.2093e+06	0.82634
19.904	1.9069e+06	2.6832e+06	1.2181e+06	0.86979
19.985	1.8769e+06	2.7045e+06	1.2268e+06	0.90687
20.065	1.8475e+06	2.7252e+06	1.2355e+06	0.93763
20.144	1.8187e+06	2.7453e+06	1.2441e+06	0.96214
20.222	1.7904e+06	2.765e+06	1.2528e+06	0.98048
20.3	1.7627e+06	2.7841e+06	1.2613e+06	0.99274
20.376	1.7355e+06	2.8028e+06	1.2699e+06	0.99904
20.452	1.7087e+06	2.821e+06	1.2785e+06	0.99948
20.528	1.6824e+06	2.8388e+06	1.287e+06	0.99422
20.603	1.6565e+06	2.8562e+06	1.2955e+06	0.9834
20.677	1.631e+06	2.8731e+06	1.3041e+06	0.96718
20.751	1.6059e+06	2.8897e+06	1.3126e+06	0.94574
20.825	1.5812e+06	2.9059e+06	1.3211e+06	0.91927
20.898	1.5568e+06	2.9217e+06	1.3297e+06	0.88795
20.971	1.5327e+06	2.9372e+06	1.3382e+06	0.85201
21.044	1.509e+06	2.9524e+06	1.3468e+06	0.81167
21.117	1.4856e+06	2.9672e+06	1.3554e+06	0.76716
21.189	1.4625e+06	2.9816e+06	1.364e+06	0.71873
21.261	1.4397e+06	2.9958e+06	1.3727e+06	0.66664
21.334	1.4172e+06	3.0096e+06	1.3813e+06	0.61115
21.406	1.395e+06	3.0232e+06	1.39e+06	0.55254
21.478	1.373e+06	3.0364e+06	1.3988e+06	0.4911
21.546	1.3524e+06	3.0487e+06	1.4071e+06	0.43038
21.615	1.3319e+06	3.0608e+06	1.4155e+06	0.36765
21.683	1.3118e+06	3.0726e+06	1.4239e+06	0.30317
21.752	1.2918e+06	3.0841e+06	1.4323e+06	0.23722
21.82	1.272e+06	3.0954e+06	1.4408e+06	0.17008
21.893	1.2515e+06	3.107e+06	1.4497e+06	0.098446
21.965	1.2311e+06	3.1183e+06	1.4588e+06	0.026174
22.038	1.211e+06	3.1294e+06	1.4678e+06	-0.046388
22.11	1.1911e+06	3.1402e+06	1.477e+06	-0.11888
22.183	1.1713e+06	3.1507e+06	1.4861e+06	-0.19094
22.256	1.1518e+06	3.161e+06	1.4954e+06	-0.2622
22.33	1.1325e+06	3.171e+06	1.5047e+06	-0.33228
22.404	1.1134e+06	3.1807e+06	1.514e+06	-0.40082
22.478	1.0945e+06	3.1902e+06	1.5235e+06	-0.46745
22.552	1.0758e+06	3.1995e+06	1.533e+06	-0.53178
22.626	1.0572e+06	3.2085e+06	1.5425e+06	-0.59345
22.701	1.0388e+06	3.2172e+06	1.5522e+06	-0.65209
22.777	1.0207e+06	3.2256e+06	1.5619e+06	-0.70734
22.853	1.0027e+06	3.2339e+06	1.5717e+06	-0.75883
22.929	9.8481e+05	3.2418e+06	1.5815e+06	-0.80622
23.006	9.6715e+05	3.2495e+06	1.5915e+06	-0.84917
23.083	9.4966e+05	3.257e+06	1.6015e+06	-0.88735
23.16	9.3233e+05	3.2642e+06	1.6117e+06	-0.92045
23.239	9.1516e+05	3.2711e+06	1.6219e+06	-0.94817
23.317	8.9816e+05	3.2778e+06	1.6322e+06	-0.97023
23.397	8.8132e+05	3.2843e+06	1.6426e+06	-0.98637
23.477	8.6463e+05	3.2904e+06	1.6531e+06	-0.99636
23.557	8.4811e+05	3.2963e+06	1.6637e+06	-0.99999
23.638	8.3174e+05	3.302e+06	1.6745e+06	-0.99708
23.72	8.1552e+05	3.3074e+06	1.6853e+06	-0.98748
23.803	7.9945e+05	3.3125e+06	1.6962e+06	-0.97108
23.886	7.8354e+05	3.3174e+06	1.7073e+06	-0.94782
23.971	7.6777e+05	3.3219e+06	1.7185e+06	-0.91764
24.056	7.5215e+05	3.3263e+06	1.7298e+06	-0.88058
24.142	7.3668e+05	3.3303e+06	1.7412e+06	-0.83669
24.228	7.2135e+05	3.3341e+06	1.7528e+06	-0.78609
24.316	7.0617e+05	3.3375e+06	1.7645e+06	-0.72893
24.405	6.9113e+05	3.3407e+06	1.7763e+06	-0.66546
24.494	6.7623e+05	3.3436e+06	1.7883e+06	-0.59595
24.585	6.6147e+05	3.3463e+06	1.8004e+06	-0.52077
24.677	6.4686e+05	3.3486e+06	1.8127e+06	-0.44033
24.77	6.3238e+05	3.3506e+06	1.8252e+06	-0.35513
24.864	6.1804e+05	3.3523e+06	1.8378e+06	-0.26572
24.959	6.0384e+05	3.3538e+06	1.8506e+06	-0.17276
25.056	5.8978e+05	3.3549e+06	1.8635e+06	-0.076956
25.154	5.7585e+05	3.3556e+06	1.8767e+06	0.020897
25.253	5.6206e+05	3.3561e+06	1.89e+06	0.11993
25.354	5.4841e+05	3.3562e+06	1.9035e+06	0.21919
25.456	5.3489e+05	3.356e+06	1.9173e+06	0.31765
25.56	5.2151e+05	3.3555e+06	1.9312e+06	0.41423
25.665	5.0825e+05	3.3546e+06	1.9454e+06	0.50777
25.773	4.9514e+05	3.3533e+06	1.9598e+06	0.59703
25.882	4.8215e+05	3.3517e+06	1.9744e+06	0.68076
25.992	4.693e+05	3.3496e+06	1.9892e+06	0.75763
26.105	4.5658e+05	3.3473e+06	2.0043e+06	0.8263
26.22	4.44e+05	3.3445e+06	2.0197e+06	0.88542
26.337	4.3154e+05	3.3413e+06	2.0354e+06	0.93364
26.456	4.1922e+05	3.3377e+06	2.0513e+06	0.96963
26.578	4.0703e+05	3.3336e+06	2.0675e+06	0.99215
26.702	3.9497e+05	3.3291e+06	2.0841e+06	1
26.829	3.8304e+05	3.3242e+06	2.101e+06	0.99213
26.959	3.7125e+05	3.3188e+06	2.1182e+06	0.96766
27.091	3.5958e+05	3.3129e+06	2.1357e+06	0.92589
27.226	3.4805e+05	3.3065e+06	2.1537e+06	0.86639
27.365	3.3665e+05	3.2996e+06	2.172e+06	0.78904
27.507	3.2538e+05	3.2921e+06	2.1907e+06	0.6941
27.653	3.1424e+05	3.2841e+06	2.2099e+06	0.58225
27.802	3.0324e+05	3.2755e+06	2.2295e+06	0.45467
27.956	2.9236e+05	3.2662e+06	2.2496e+06	0.31311
28.114	2.8162e+05	3.2564e+06	2.2702e+06	0.15994
28.276	2.7102e+05	3.2459e+06	2.2913e+06	-0.0017821
28.452	2.6001e+05	3.2341e+06	2.3141e+06	-0.17681
28.634	2.4917e+05	3.2215e+06	2.3375e+06	-0.35156
28.821	2.3849e+05	3.2081e+06	2.3616e+06	-0.51983
29.015	2.2798e+05	3.1938e+06	2.3864e+06	-0.67459
29.215	2.1763e+05	3.1786e+06	2.412e+06	-0.80813
29.423	2.0745e+05	3.1624e+06	2.4384e+06	-0.9123
29.639	1.9743e+05	3.1452e+06	2.4656e+06	-0.97882
29.863	1.8759e+05	3.1269e+06	2.4937e+06	-0.99984
30.097	1.7793e+05	3.1074e+06	2.5228e+06	-0.96853
30.34	1.6845e+05	3.0868e+06	2.553e+06	-0.88004
30.594	1.5915e+05	3.0648e+06	2.5842e+06	-0.73247
30.86	1.5004e+05	3.0415e+06	2.6166e+06	-0.52812
31.138	1.4113e+05	3.0167e+06	2.6503e+06	-0.27482
31.443	1.3202e+05	2.9891e+06	2.6871e+06	0.027546
31.764	1.2318e+05	2.9598e+06	2.7252e+06	0.34122
32.1	1.1463e+05	2.9287e+06	2.7648e+06	0.63221
32.453	1.064e+05	2.8959e+06	2.8059e+06	0.86075
32.822	98503	2.8613e+06	2.8483e+06	0.98639
33.207	90968	2.825e+06	2.8922e+06	0.97585
33.628	83486	2.7852e+06	2.9395e+06	0.80116
34.064	76492	2.744e+06	2.9877e+06	0.47353
34.513	69999	2.7016e+06	3.0365e+06	0.04451
34.973	64011	2.6584e+06	3.0858e+06	-0.40326
35.441	58523	2.6145e+06	3.1352e+06	-0.77292
35.916	53518	2.5702e+06	3.1845e+06	-0.97757
36.397	48967	2.5258e+06	3.2334e+06	-0.96425
36.906	44640	2.4791e+06	3.2844e+06	-0.71254
37.418	40744	2.4327e+06	3.3347e+06	-0.27716
37.933	37237	2.3866e+06	3.3843e+06	0.23163
38.45	34078	2.3409e+06	3.4332e+06	0.68194
38.968	31230	2.2957e+06	3.4813e+06	0.95483
39.489	28658	2.2509e+06	3.5286e+06	0.97611
40.012	26333	2.2066e+06	3.5753e+06	0.73713
40.537	24228	2.1628e+06	3.6212e+06	0.29882
41.065	22319	2.1195e+06	3.6664e+06	-0.22264
41.596	20585	2.0767e+06	3.7109e+06	-0.68556
42.13	19008	2.0344e+06	3.7548e+06	-0.96065
42.667	17572	1.9925e+06	3.7981e+06	-0.96745
43.208	16263	1.9512e+06	3.8407e+06	-0.69904
43.753	15067	1.9103e+06	3.8828e+06	-0.22731
44.302	13974	1.8699e+06	3.9243e+06	0.31409
44.883	12926	1.828e+06	3.9673e+06	0.7836
45.467	11972	1.7867e+06	4.0095e+06	0.99627
46.054	11103	1.7461e+06	4.051e+06	0.87718
46.644	10311	1.7061e+06	4.0917e+06	0.46127
47.238	9587.8	1.6668e+06	4.1318e+06	-0.11429
47.867	8894	1.6261e+06	4.1732e+06	-0.67639
48.495	8265.6	1.5864e+06	4.2135e+06	-0.98014
49.123	7695.2	1.5476e+06	4.2529e+06	-0.90951
49.752	7176.8	1.5097e+06	4.2913e+06	-0.49147
50.38	6704.7	1.4727e+06	4.3288e+06	0.11429
51.008	6274.1	1.4366e+06	4.3653e+06	0.67639
51.637	5880.7	1.4013e+06	4.401e+06	0.98014
52.265	5520.7	1.3669e+06	4.4358e+06	0.90951
52.893	5190.8	1.3333e+06	4.4697e+06	0.49147
53.522	4888	1.3005e+06	4.5028e+06	-0.11429
54.15	4609.7	1.2685e+06	4.5351e+06	-0.67639
54.778	4353.5	1.2373e+06	4.5666e+06	-0.98014
55.407	4117.3	1.2068e+06	4.5973e+06	-0.90951
56.035	3899.2	1.1771e+06	4.6272e+06	-0.49147
56.663	3697.7	1.148e+06	4.6564e+06	0.11429
57.292	3511.1	1.1197e+06	4.6849e+06	0.67639
57.92	3338.3	1.0921e+06	4.7127e+06	0.98014
58.548	3177.9	1.0652e+06	4.7398e+06	0.90951
59.176	3028.8	1.0389e+06	4.7663e+06	0.49147
59.805	2890.2	1.0132e+06	4.792e+06	-0.11429
60.433	2761.1	9.8823e+05	4.8172e+06	-0.67639
61.061	2640.8	9.6382e+05	4.8417e+06	-0.98014
61.69	2528.5	9.4001e+05	4.8656e+06	-0.90951
62.318	2423.5	9.1679e+05	4.889e+06	-0.49147
62.946	2325.3	8.9414e+05	4.9117e+06	0.11429
63.575	2233.4	8.7204e+05	4.9339e+06	0.67639
64.203	2147.3	8.5048e+05	4.9556e+06	0.98014
64.831	2066.5	8.2945e+05	4.9767e+06	0.90951
65.46	1990.6	8.0894e+05	4.9972e+06	0.49147
66.088	1919.3	7.8894e+05	5.0173e+06	-0.11429
66.716	1852.2	7.6943e+05	5.0369e+06	-0.67639
67.345	1789	7.5039e+05	5.056e+06	-0.98014
67.973	1729.5	7.3183e+05	5.0746e+06	-0.90951
68.601	1673.3	7.1372e+05	5.0928e+06	-0.49147
69.23	1620.3	6.9606e+05	5.1105e+06	0.11429
69.858	1570.2	6.7884e+05	5.1278e+06	0.67639
70.486	1522.9	6.6204e+05	5.1446e+06	0.98014
71.115	1478.1	6.4565e+05	5.161e+06	0.90951
71.743	1435.7	6.2967e+05	5.1771e+06	0.49147
72.371	1395.4	6.1409e+05	5.1927e+06	-0.11429
72.999	1357.3	5.9888e+05	5.2079e+06	-0.67639
73.628	1321.1	5.8406e+05	5.2228e+06	-0.98014
74.256	1286.8	5.696e+05	5.2373e+06	-0.90951
74.884	1254.2	5.5549e+05	5.2514e+06	-0.49147
75.513	1223.1	5.4174e+05	5.2652e+06	0.11429
76.141	1193.6	5.2832e+05	5.2787e+06	0.67639
76.769	1165.5	5.1524e+05	5.2918e+06	0.98014
77.398	1138.7	5.0248e+05	5.3046e+06	0.90951
78.026	1113.2	4.9003e+05	5.317e+06	0.49147
78.654	1088.8	4.779e+05	5.3292e+06	-0.11429
79.283	1065.6	4.6606e+05	5.3411e+06	-0.67639
79.911	1043.4	4.5452e+05	5.3526e+06	-0.98014
80.539	1022.3	4.4326e+05	5.3639e+06	-0.90951
81.168	1002	4.3228e+05	5.3749e+06	-0.49147
81.796	982.67	4.2157e+05	5.3856e+06	0.11429
82.424	964.16	4.1112e+05	5.3961e+06	0.67639
83.053	946.44	4.0094e+05	5.4063e+06	0.98014
83.681	929.48	3.9101e+05	5.4162e+06	0.90951
84.309	913.22	3.8132e+05	5.4259e+06	0.49147
84.938	897.65	3.7187e+05	5.4354e+06	-0.11429
85.566	882.71	3.6266e+05	5.4446e+06	-0.67639
86.194	868.39	3.5367e+05	5.4536e+06	-0.98014
86.822	854.64	3.4491e+05	5.4624e+06	-0.90951
87.451	841.45	3.3636e+05	5.471e+06	-0.49147
88.079	828.77	3.2803e+05	5.4793e+06	0.11429
88.707	816.6	3.199e+05	5.4875e+06	0.67639
89.336	804.9	3.1197e+05	5.4954e+06	0.98014
89.964	793.65	3.0424e+05	5.5031e+06	0.90951
90.592	782.83	2.967e+05	5.5107e+06	0.49147
91.221	772.42	2.8935e+05	5.5181e+06	-0.11429
91.849	762.4	2.8218e+05	5.5252e+06	-0.67639
92.477	752.76	2.7518e+05	5.5322e+06	-0.98014
93.106	743.47	2.6836e+05	5.5391e+06	-0.90951
93.734	734.52	2.6171e+05	5.5457e+06	-0.49147
94.362	725.9	2.5522e+05	5.5522e+06	0.11429
94.991	717.59	2.489e+05	5.5586e+06	0.67639
95.619	709.57	2.4273e+05	5.5647e+06	0.98014
96.247	701.85	2.3671e+05	5.5708e+06	0.90951
96.876	694.39	2.3085e+05	5.5766e+06	0.49147
97.504	687.2	2.2512e+05	5.5824e+06	-0.11429
98.132	680.25	2.1954e+05	5.588e+06	-0.67639
98.761	673.55	2.141e+05	5.5934e+06	-0.98014
99.389	667.07	2.088e+05	5.5987e+06	-0.90951
