1.089	0.462897	0.885247	0.536473	0.462897	0.885247
1.1	0.45333	0.890287	0.535468	0.45333	0.890287
1.111	0.443763	0.895221	0.534346	0.443763	0.895221
1.122	0.433659	0.900047	0.443671	0.433659	0.900047
1.133	0.423551	0.904761	0.443685	0.423551	0.904761
1.144	0.413442	0.909365	0.44371	0.413442	0.909365
1.155	0.403333	0.913857	0.443744	0.403333	0.913857
1.166	0.393225	0.918238	0.443787	0.393225	0.918238
1.177	0.383116	0.922508	0.443841	0.383116	0.922508
1.188	0.373007	0.926667	0.443904	0.373007	0.926667
1.199	0.362899	0.930714	0.443977	0.362899	0.930714
1.21	0.35279	0.93465	0.44406	0.35279	0.93465
1.221	0.342681	0.938475	0.444152	0.342681	0.938475
1.232	0.332202	0.942187	0.341522	0.332202	0.942187
1.243	0.321676	0.945784	0.341393	0.321676	0.945784
1.254	0.31115	0.949264	0.341173	0.31115	0.949264
1.265	0.300625	0.952629	0.34086	0.300625	0.952629
1.276	0.290099	0.955878	0.340455	0.290099	0.955878
1.287	0.279573	0.959011	0.339957	0.279573	0.959011
1.298	0.269047	0.962029	0.339368	0.269047	0.962029
1.309	0.258522	0.96493	0.338686	0.258522	0.96493
1.32	0.247996	0.967716	0.337911	0.247996	0.967716
1.331	0.23747	0.970386	0.337044	0.23747	0.970386
1.342	0.226718	0.97294	0.235249	0.226718	0.97294
1.353	0.215905	0.975374	0.235294	0.215905	0.975374
1.364	0.205092	0.977689	0.235375	0.205092	0.977689
1.375	0.194279	0.979886	0.235492	0.194279	0.979886
1.386	0.183467	0.981964	0.235644	0.183467	0.981964
1.397	0.172654	0.983922	0.235831	0.172654	0.983922
1.408	0.161841	0.985762	0.236054	0.161841	0.985762
1.419	0.151028	0.987483	0.236312	0.151028	0.987483
1.43	0.140215	0.989085	0.236606	0.140215	0.989085
1.441	0.129402	0.990568	0.236935	0.129402	0.990568
1.452	0.118483	0.991931	0.126	0.118483	0.991931
1.463	0.107516	0.993174	0.125922	0.107516	0.993174
1.474	0.0965496	0.994296	0.125778	0.0965496	0.994296
1.485	0.0855828	0.995298	0.125568	0.0855828	0.995298
1.496	0.074616	0.996179	0.125292	0.074616	0.996179
1.507	0.0636492	0.99694	0.12495	0.0636492	0.99694
1.518	0.0526824	0.99758	0.124542	0.0526824	0.99758
1.529	0.0417156	0.998099	0.124069	0.0417156	0.998099
1.54	0.0307488	0.998497	0.123529	0.0307488	0.998497
1.551	0.019782	0.998775	0.122924	0.019782	0.998775
1.562	0.00880429	0.998932	0.0152509	0.00880429	0.998932
1.573	-0.00218112	0.998969	0.0153184	-0.00218112	0.998969
1.584	-0.0131665	0.998884	0.0154482	-0.0131665	0.998884
1.595	-0.0241519	0.998679	0.0156402	-0.0241519	0.998679
1.606	-0.0351373	0.998353	0.0158945	-0.0351373	0.998353
1.617	-0.0461228	0.997906	0.0162109	-0.0461228	0.997906
1.628	-0.0571082	0.997338	0.0165896	-0.0571082	0.997338
1.639	-0.0680936	0.99665	0.0170305	-0.0680936	0.99665
1.65	-0.079079	0.99584	0.0175336	-0.079079	0.99584
1.661	-0.0900644	0.99491	0.0180989	-0.0900644	0.99491
1.672	-0.100993	0.993859	-0.0957281	-0.100993	0.993859
1.683	-0.111862	0.992688	-0.0957666	-0.111862	0.992688
1.694	-0.12273	0.991398	-0.0958442	-0.12273	0.991398
1.705	-0.133599	0.989988	-0.0959609	-0.133599	0.989988
1.716	-0.144467	0.988459	-0.0961166	-0.144467	0.988459
1.727	-0.155336	0.98681	-0.0963114	-0.155336	0.98681
1.738	-0.166204	0.985042	-0.0965453	-0.166204	0.985042
1.749	-0.177073	0.983154	-0.0968183	-0.177073	0.983154
1.76	-0.187941	0.981146	-0.0971303	-0.187941	0.981146
1.771	-0.19881	0.979019	-0.0974815	-0.19881	0.979019
1.782	-0.209582	0.976772	-0.2055	-0.209582	0.976772
1.793	-0.2202	0.974409	-0.205422	-0.2202	0.974409
1.804	-0.230817	0.971928	-0.205255	-0.230817	0.971928
1.815	-0.241435	0.969331	-0.204999	-0.241435	0.969331
1.826	-0.252053	0.966616	-0.204654	-0.252053	0.966616
1.837	-0.26267	0.963785	-0.20422	-0.26267	0.963785
1.848	-0.273288	0.960838	-0.203698	-0.273288	0.960838
1.859	-0.283905	0.957773	-0.203087	-0.283905	0.957773
1.87	-0.294523	0.954592	-0.202387	-0.294523	0.954592
1.881	-0.305141	0.951294	-0.201599	-0.305141	0.951294
1.892	-0.31565	0.947879	-0.312756	-0.31565	0.947879
1.903	-0.325886	0.94435	-0.312766	-0.325886	0.94435
1.914	-0.336122	0.940709	-0.31279	-0.336122	0.940709
1.925	-0.346358	0.936956	-0.312826	-0.346358	0.936956
1.936	-0.356593	0.933089	-0.312876	-0.356593	0.933089
1.947	-0.366829	0.929111	-0.312939	-0.366829	0.929111
1.958	-0.377065	0.925019	-0.313015	-0.377065	0.925019
1.969	-0.387301	0.920815	-0.313104	-0.387301	0.920815
1.98	-0.397536	0.916499	-0.313207	-0.397536	0.916499
1.991	-0.407772	0.912069	-0.313322	-0.407772	0.912069
2.002	-0.417916	0.907528	-0.416145	-0.417916	0.907528
2.013	-0.427643	0.902877	-0.416067	-0.427643	0.902877
2.024	-0.437371	0.89812	-0.415876	-0.437371	0.89812
2.035	-0.447098	0.893255	-0.415571	-0.447098	0.893255
2.046	-0.456826	0.888283	-0.415152	-0.456826	0.888283
2.057	-0.466554	0.883205	-0.41462	-0.466554	0.883205
2.068	-0.476281	0.878019	-0.413973	-0.476281	0.878019
2.079	-0.486009	0.872727	-0.413213	-0.486009	0.872727
2.09	-0.495737	0.867327	-0.412339	-0.495737	0.867327
2.101	-0.505464	0.86182	-0.411352	-0.505464	0.86182
2.112	-0.515141	0.856207	-0.514406	-0.515141	0.856207
2.123	-0.524241	0.85049	-0.5144	-0.524241	0.85049
2.134	-0.53334	0.844673	-0.514383	-0.53334	0.844673
2.145	-0.54244	0.838757	-0.514356	-0.54244	0.838757
2.156	-0.55154	0.83274	-0.514318	-0.55154	0.83274
2.167	-0.560639	0.826623	-0.514269	-0.560639	0.826623
2.178	-0.569739	0.820406	-0.51421	-0.569739	0.820406
2.189	-0.578838	0.814089	-0.51414	-0.578838	0.814089
2.2	-0.587938	0.807671	-0.51406	-0.587938	0.807671
2.211	-0.597038	0.801154	-0.513969	-0.597038	0.801154
2.222	-0.606137	0.794536	-0.513867	-0.606137	0.794536
2.233	-0.614511	0.787823	-0.606256	-0.614511	0.787823
2.244	-0.622871	0.781017	-0.606054	-0.622871	0.781017
2.255	-0.63123	0.77412	-0.605717	-0.63123	0.77412
2.266	-0.639589	0.76713	-0.605244	-0.639589	0.76713
2.277	-0.647948	0.760049	-0.604635	-0.647948	0.760049
2.288	-0.656308	0.752875	-0.60389	-0.656308	0.752875
2.299	-0.664667	0.74561	-0.603009	-0.664667	0.74561
2.31	-0.673026	0.738253	-0.601992	-0.673026	0.738253
2.321	-0.681386	0.730803	-0.600838	-0.681386	0.730803
2.332	-0.689745	0.723262	-0.599549	-0.689745	0.723262
2.343	-0.697363	0.715633	-0.690746	-0.697363	0.715633
2.354	-0.704879	0.70792	-0.690703	-0.704879	0.70792
2.365	-0.712395	0.700125	-0.69063	-0.712395	0.700125
2.376	-0.719911	0.692248	-0.690525	-0.719911	0.692248
2.387	-0.727427	0.684287	-0.690389	-0.727427	0.684287
2.398	-0.734942	0.676244	-0.690222	-0.734942	0.676244
2.409	-0.742458	0.668118	-0.690024	-0.742458	0.668118
2.42	-0.749974	0.65991	-0.689796	-0.749974	0.65991
2.431	-0.75749	0.651619	-0.689536	-0.75749	0.651619
2.442	-0.765006	0.643245	-0.689245	-0.765006	0.643245
2.453	-0.771794	0.634792	-0.76663	-0.771794	0.634792
2.464	-0.778374	0.626266	-0.766432	-0.778374	0.626266
2.475	-0.784953	0.617668	-0.766081	-0.784953	0.617668
2.486	-0.791533	0.608997	-0.765575	-0.791533	0.608997
2.497	-0.798113	0.600254	-0.764915	-0.798113	0.600254
2.508	-0.804693	0.591439	-0.7641	-0.804693	0.591439
2.519	-0.811273	0.582551	-0.763131	-0.811273	0.582551
2.53	-0.817853	0.573591	-0.762008	-0.817853	0.573591
2.541	-0.824432	0.564558	-0.760731	-0.824432	0.564558
2.552	-0.831012	0.555453	-0.759299	-0.831012	0.555453
2.563	-0.836904	0.546278	-0.833128	-0.836904	0.546278
2.574	-0.842466	0.537042	-0.833073	-0.842466	0.537042
2.585	-0.848029	0.527744	-0.83297	-0.848029	0.527744
2.596	-0.853591	0.518385	-0.832821	-0.853591	0.518385
2.607	-0.859154	0.508965	-0.832624	-0.859154	0.508965
2.618	-0.864716	0.499484	-0.83238	-0.864716	0.499484
2.629	-0.870279	0.489941	-0.83209	-0.870279	0.489941
2.64	-0.875842	0.480338	-0.831752	-0.875842	0.480338
2.651	-0.881404	0.470673	-0.831367	-0.881404	0.470673
2.662	-0.886967	0.460947	-0.830935	-0.886967	0.460947
2.673	-0.891904	0.451162	-0.889299	-0.891904	0.451162
2.684	-0.896381	0.441326	-0.889118	-0.896381	0.441326
2.695	-0.900858	0.431441	-0.88877	-0.900858	0.431441
2.706	-0.905334	0.421507	-0.888253	-0.905334	0.421507
2.717	-0.909811	0.411524	-0.887569	-0.909811	0.411524
2.728	-0.914288	0.401491	-0.886716	-0.914288	0.401491
2.739	-0.918765	0.391409	-0.885696	-0.918765	0.391409
2.75	-0.923241	0.381278	-0.884508	-0.923241	0.381278
2.761	-0.927718	0.371098	-0.883152	-0.927718	0.371098
2.772	-0.932195	0.360869	-0.881628	-0.932195	0.360869
2.783	-0.93613	0.350591	-0.93454	-0.93613	0.350591
2.794	-0.939465	0.340276	-0.934483	-0.939465	0.340276
2.805	-0.942801	0.329923	-0.934368	-0.942801	0.329923
2.816	-0.946137	0.319534	-0.934196	-0.946137	0.319534
2.827	-0.949472	0.309108	-0.933965	-0.949472	0.309108
2.838	-0.952808	0.298645	-0.933677	-0.952808	0.298645
2.849	-0.956144	0.288146	-0.93333	-0.956144	0.288146
2.86	-0.95948	0.27761	-0.932926	-0.95948	0.27761
2.871	-0.962815	0.267038	-0.932463	-0.962815	0.267038
2.882	-0.966151	0.256428	-0.931942	-0.966151	0.256428
2.893	-0.969045	0.245783	-0.968228	-0.969045	0.245783
2.904	-0.971198	0.235112	-0.968074	-0.971198	0.235112
2.915	-0.973352	0.224417	-0.967744	-0.973352	0.224417
2.926	-0.975505	0.213698	-0.967238	-0.975505	0.213698
2.937	-0.977659	0.202956	-0.966556	-0.977659	0.202956
2.948	-0.979812	0.19219	-0.965698	-0.979812	0.19219
2.959	-0.981966	0.1814	-0.964664	-0.981966	0.1814
2.97	-0.984119	0.170586	-0.963454	-0.984119	0.170586
2.981	-0.986273	0.159749	-0.962067	-0.986273	0.159749
2.992	-0.988426	0.148888	-0.960505	-0.988426	0.148888
3.003	-0.99025	0.138004	-0.98999	-0.99025	0.138004
3.014	-0.991195	0.127106	-0.989941	-0.991195	0.127106
3.025	-0.99214	0.116198	-0.989829	-0.99214	0.116198
3.036	-0.993084	0.105279	-0.989654	-0.993084	0.105279
3.047	-0.994029	0.0943503	-0.989415	-0.994029	0.0943503
3.058	-0.994974	0.0834108	-0.989113	-0.994974	0.0834108
3.069	-0.995919	0.0724609	-0.988748	-0.995919	0.0724609
3.08	-0.996863	0.0615006	-0.988319	-0.996863	0.0615006
3.091	-0.997808	0.0505299	-0.987827	-0.997808	0.0505299
3.102	-0.998753	0.0395488	-0.987272	-0.998753	0.0395488
3.113	-0.999488	0.0285575	-0.999533	-0.999488	0.0285575
3.124	-0.999212	0.0175646	-0.999413	-0.999212	0.0175646
3.135	-0.998937	0.00657482	-0.999115	-0.998937	0.00657482
3.146	-0.998661	-0.00441197	-0.998638	-0.998661	-0.00441197
3.157	-0.998386	-0.0153957	-0.997983	-0.998386	-0.0153957
3.168	-0.99811	-0.0263765	-0.99715	-0.99811	-0.0263765
3.179	-0.997834	-0.0373541	-0.996138	-0.997834	-0.0373541
3.19	-0.997559	-0.0483288	-0.994948	-0.997559	-0.0483288
3.201	-0.997283	-0.0593004	-0.99358	-0.997283	-0.0593004
3.212	-0.997007	-0.070269	-0.992033	-0.997007	-0.070269
3.223	-0.996646	-0.0812346	-0.996751	-0.996646	-0.0812346
3.234	-0.995153	-0.0921895	-0.996715	-0.995153	-0.0921895
3.245	-0.99366	-0.103128	-0.996617	-0.99366	-0.103128
3.256	-0.992168	-0.11405	-0.996456	-0.992168	-0.11405
3.267	-0.990675	-0.124956	-0.996233	-0.990675	-0.124956
3.278	-0.989182	-0.135845	-0.995946	-0.989182	-0.135845
3.289	-0.98769	-0.146718	-0.995598	-0.98769	-0.146718
3.3	-0.986197	-0.157574	-0.995186	-0.986197	-0.157574
3.311	-0.984705	-0.168414	-0.994712	-0.984705	-0.168414
3.322	-0.983212	-0.179238	-0.994176	-0.983212	-0.179238
3.333	-0.981719	-0.190045	-0.993577	-0.981719	-0.190045
3.344	-0.979064	-0.200829	-0.981592	-0.979064	-0.200829
3.355	-0.976373	-0.211584	-0.981335	-0.976373	-0.211584
3.366	-0.973682	-0.222309	-0.980904	-0.973682	-0.222309
3.377	-0.970991	-0.233005	-0.980297	-0.970991	-0.233005
3.388	-0.968299	-0.243671	-0.979516	-0.968299	-0.243671
3.399	-0.965608	-0.254308	-0.978561	-0.965608	-0.254308
3.41	-0.962917	-0.264915	-0.97743	-0.962917	-0.264915
3.421	-0.960226	-0.275492	-0.976125	-0.960226	-0.275492
3.432	-0.957534	-0.286039	-0.974645	-0.957534	-0.286039
3.443	-0.954843	-0.296558	-0.972991	-0.954843	-0.296558
3.454	-0.95114	-0.307041	-0.954469	-0.95114	-0.307041
3.465	-0.947283	-0.317483	-0.954392	-0.947283	-0.317483
3.476	-0.943426	-0.327881	-0.954259	-0.943426	-0.327881
3.487	-0.93957	-0.338238	-0.954071	-0.93957	-0.338238
3.498	-0.935713	-0.348552	-0.953826	-0.935713	-0.348552
3.509	-0.931856	-0.358824	-0.953525	-0.931856	-0.358824
3.52	-0.928	-0.369053	-0.953168	-0.928	-0.369053
3.531	-0.924143	-0.37924	-0.952755	-0.924143	-0.37924
3.542	-0.920287	-0.389384	-0.952287	-0.920287	-0.389384
3.553	-0.91643	-0.399486	-0.951762	-0.91643	-0.399486
3.564	-0.911715	-0.409542	-0.915485	-0.911715	-0.409542
3.575	-0.906741	-0.419543	-0.915276	-0.906741	-0.419543
3.586	-0.901766	-0.42949	-0.914901	-0.901766	-0.42949
3.597	-0.896792	-0.439382	-0.914361	-0.896792	-0.439382
3.608	-0.891817	-0.44922	-0.913655	-0.891817	-0.44922
3.619	-0.886843	-0.459002	-0.912784	-0.886843	-0.459002
3.63	-0.881868	-0.46873	-0.911748	-0.881868	-0.46873
3.641	-0.876894	-0.478403	-0.910547	-0.876894	-0.478403
3.652	-0.871919	-0.488022	-0.90918	-0.871919	-0.488022
3.663	-0.866945	-0.497585	-0.907648	-0.866945	-0.497585
3.674	-0.861266	-0.507092	-0.865277	-0.861266	-0.507092
3.685	-0.855235	-0.516533	-0.865226	-0.855235	-0.516533
3.696	-0.849204	-0.525907	-0.865131	-0.849204	-0.525907
3.707	-0.843173	-0.535215	-0.864992	-0.843173	-0.535215
3.718	-0.837142	-0.544457	-0.864809	-0.837142	-0.544457
3.729	-0.831111	-0.553632	-0.864582	-0.831111	-0.553632
3.74	-0.82508	-0.562741	-0.864312	-0.82508	-0.562741
3.751	-0.81905	-0.571784	-0.863997	-0.81905	-0.571784
3.762	-0.813019	-0.58076	-0.863639	-0.813019	-0.58076
3.773	-0.806988	-0.58967	-0.863237	-0.806988	-0.58967
3.784	-0.800401	-0.598512	-0.804344	-0.800401	-0.598512
3.795	-0.793388	-0.607278	-0.804184	-0.793388	-0.607278
3.806	-0.786375	-0.615967	-0.803873	-0.786375	-0.615967
3.817	-0.779362	-0.624579	-0.803411	-0.779362	-0.624579
3.828	-0.772349	-0.633113	-0.802799	-0.772349	-0.633113
3.839	-0.765336	-0.64157	-0.802036	-0.765336	-0.64157
3.85	-0.758323	-0.64995	-0.801123	-0.758323	-0.64995
3.861	-0.75131	-0.658253	-0.800059	-0.75131	-0.658253
3.872	-0.744297	-0.666479	-0.798844	-0.744297	-0.666479
3.883	-0.737284	-0.674628	-0.797479	-0.737284	-0.674628
3.894	-0.729854	-0.682698	-0.733526	-0.729854	-0.682698
3.905	-0.721946	-0.690683	-0.7335	-0.721946	-0.690683
3.916	-0.714037	-0.698581	-0.733448	-0.714037	-0.698581
3.927	-0.706128	-0.706392	-0.733369	-0.706128	-0.706392
3.938	-0.69822	-0.714116	-0.733263	-0.69822	-0.714116
3.949	-0.690311	-0.721753	-0.73313	-0.690311	-0.721753
3.96	-0.682402	-0.729303	-0.73297	-0.682402	-0.729303
3.971	-0.674494	-0.736766	-0.732784	-0.674494	-0.736766
3.982	-0.666585	-0.744142	-0.732571	-0.666585	-0.744142
3.993	-0.658676	-0.751431	-0.732331	-0.658676	-0.751431
4.004	-0.650478	-0.758632	-0.653635	-0.650478	-0.758632
4.015	-0.641771	-0.765739	-0.653522	-0.641771	-0.765739
4.026	-0.633064	-0.772751	-0.653277	-0.633064	-0.772751
4.037	-0.624357	-0.779667	-0.652901	-0.624357	-0.779667
4.048	-0.615651	-0.786487	-0.652394	-0.615651	-0.786487
4.059	-0.606944	-0.793211	-0.651755	-0.606944	-0.793211
4.07	-0.598237	-0.79984	-0.650986	-0.598237	-0.79984
4.081	-0.58953	-0.806372	-0.650085	-0.58953	-0.806372
4.092	-0.580824	-0.812809	-0.649053	-0.580824	-0.812809
4.103	-0.572117	-0.81915	-0.647889	-0.572117	-0.81915
4.114	-0.563229	-0.825396	-0.565696	-0.563229	-0.825396
4.125	-0.553831	-0.831539	-0.565692	-0.553831	-0.831539
4.136	-0.544434	-0.83758	-0.565683	-0.544434	-0.83758
4.147	-0.535036	-0.843517	-0.565667	-0.535036	-0.843517
4.158	-0.525639	-0.849351	-0.565647	-0.525639	-0.849351
4.169	-0.516241	-0.855081	-0.565621	-0.516241	-0.855081
4.18	-0.506844	-0.860708	-0.565589	-0.506844	-0.860708
4.191	-0.497447	-0.866232	-0.565552	-0.497447	-0.866232
4.202	-0.488049	-0.871652	-0.565509	-0.488049	-0.871652
4.213	-0.478652	-0.876969	-0.565461	-0.478652	-0.876969
4.224	-0.469161	-0.882182	-0.470772	-0.469161	-0.882182
4.235	-0.459189	-0.887288	-0.4707	-0.459189	-0.887288
4.246	-0.449217	-0.892284	-0.47052	-0.449217	-0.892284
4.257	-0.439245	-0.897171	-0.470232	-0.439245	-0.897171
4.268	-0.429272	-0.901948	-0.469835	-0.429272	-0.901948
4.279	-0.4193	-0.906615	-0.46933	-0.4193	-0.906615
4.29	-0.409328	-0.911172	-0.468717	-0.409328	-0.911172
4.301	-0.399356	-0.91562	-0.467995	-0.399356	-0.91562
4.312	-0.389383	-0.919958	-0.467165	-0.389383	-0.919958
4.323	-0.379411	-0.924186	-0.466227	-0.379411	-0.924186
4.334	-0.369412	-0.928305	-0.370043	-0.369412	-0.928305
4.345	-0.358988	-0.932311	-0.370054	-0.358988	-0.932311
4.356	-0.348563	-0.936203	-0.370083	-0.348563	-0.936203
4.367	-0.338139	-0.93998	-0.370132	-0.338139	-0.93998
4.378	-0.327715	-0.943642	-0.370199	-0.327715	-0.943642
4.389	-0.317291	-0.947189	-0.370285	-0.317291	-0.947189
4.4	-0.306867	-0.950622	-0.37039	-0.306867	-0.950622
4.411	-0.296443	-0.95394	-0.370513	-0.296443	-0.95394
4.422	-0.286019	-0.957144	-0.370656	-0.286019	-0.957144
4.433	-0.275595	-0.960233	-0.370817	-0.275595	-0.960233
4.444	-0.265171	-0.963207	-0.370998	-0.265171	-0.963207
4.455	-0.254437	-0.966065	-0.264712	-0.254437	-0.966065
4.466	-0.24369	-0.968805	-0.264591	-0.24369	-0.968805
4.477	-0.232942	-0.971426	-0.264387	-0.232942	-0.971426
4.488	-0.222195	-0.973929	-0.2641	-0.222195	-0.973929
4.499	-0.211448	-0.976314	-0.263731	-0.211448	-0.976314
4.51	-0.2007	-0.978581	-0.263278	-0.2007	-0.978581
4.521	-0.189953	-0.98073	-0.262743	-0.189953	-0.98073
4.532	-0.179206	-0.98276	-0.262125	-0.179206	-0.98276
4.543	-0.168458	-0.984672	-0.261424	-0.168458	-0.984672
4.554	-0.157711	-0.986466	-0.26064	-0.157711	-0.986466
4.565	-0.1468	-0.988141	-0.156208	-0.1468	-0.988141
4.576	-0.135862	-0.989696	-0.156269	-0.135862	-0.989696
4.587	-0.124924	-0.99113	-0.156376	-0.124924	-0.99113
4.598	-0.113986	-0.992444	-0.156527	-0.113986	-0.992444
4.609	-0.103048	-0.993638	-0.156724	-0.103048	-0.993638
4.62	-0.09211	-0.994711	-0.156965	-0.09211	-0.994711
4.631	-0.081172	-0.995664	-0.157252	-0.081172	-0.995664
4.642	-0.070234	-0.996497	-0.157584	-0.070234	-0.996497
4.653	-0.059296	-0.997209	-0.157961	-0.059296	-0.997209
4.664	-0.048358	-0.997802	-0.158383	-0.048358	-0.997802
4.675	-0.0373777	-0.998273	-0.0456903	-0.0373777	-0.998273
4.686	-0.0263839	-0.998624	-0.0456196	-0.0263839	-0.998624
4.697	-0.0153901	-0.998854	-0.0454929	-0.0153901	-0.998854
4.708	-0.00439631	-0.998962	-0.04531	-0.00439631	-0.998962
4.719	0.0065975	-0.99895	-0.0450709	0.0065975	-0.99895
4.73	0.0175913	-0.998817	-0.0447756	0.0175913	-0.998817
4.741	0.0285851	-0.998563	-0.0444243	0.0285851	-0.998563
4.752	0.0395789	-0.998188	-0.0440167	0.0395789	-0.998188
4.763	0.0505727	-0.997693	-0.043553	0.0505727	-0.997693
4.774	0.0615666	-0.997076	-0.0430332	0.0615666	-0.997076
4.785	0.072508	-0.996338	0.0653267	0.072508	-0.996338
4.796	0.083422	-0.995481	0.0652435	0.083422	-0.995481
4.807	0.094336	-0.994503	0.0650883	0.094336	-0.994503
