0.847	0.676904	0.746455	-0.731295	0.666417	0.743991	-0.755816
0.858	0.668799	0.753856	-0.742284	0.658056	0.751276	-0.76417
0.869	0.660573	0.761168	-0.753273	0.649605	0.758468	-0.772357
0.88	0.652227	0.768389	-0.764261	0.641065	0.765567	-0.780377
0.891	0.64376	0.775517	-0.77525	0.632438	0.772571	-0.78823
0.902	0.635171	0.782551	-0.786239	0.623725	0.77948	-0.795917
0.913	0.626462	0.78949	-0.797228	0.614928	0.786293	-0.803437
0.924	0.617632	0.796333	-0.808217	0.60605	0.793008	-0.810791
0.935	0.608682	0.803077	-0.819206	0.597091	0.799625	-0.817978
0.946	0.59961	0.809723	-0.830195	0.588055	0.806144	-0.824998
0.957	0.590417	0.816268	-0.841184	0.578942	0.812562	-0.831852
0.968	0.581104	0.822712	-0.852173	0.569755	0.81888	-0.838538
0.979	0.571669	0.829052	-0.863162	0.560495	0.825097	-0.845059
0.99	0.562114	0.835288	-0.874151	0.551164	0.831211	-0.851412
1.001	0.552438	0.841418	-0.88514	0.541764	0.837222	-0.857599
1.012	0.542641	0.847441	-0.896129	0.532297	0.843129	-0.86362
1.023	0.532723	0.853356	-0.907118	0.522765	0.848932	-0.869473
1.034	0.522685	0.859161	-0.918107	0.51317	0.85463	-0.87516
1.045	0.512525	0.864855	-0.929096	0.503512	0.860222	-0.88068
1.056	0.502244	0.870436	-0.940085	0.493795	0.865707	-0.886034
1.067	0.491843	0.875904	-0.951074	0.48402	0.871085	-0.891221
1.078	0.481321	0.881256	-0.962062	0.474189	0.876355	-0.896241
1.089	0.470678	0.886492	-0.973051	0.464304	0.881517	-0.901095
1.1	0.459914	0.891611	-0.98404	0.454366	0.88657	-0.905782
1.111	0.449029	0.89661	-0.995029	0.444377	0.891513	-0.910302
1.122	0.438023	0.901489	-1.00602	0.43434	0.896346	-0.914656
1.133	0.426896	0.906246	-1.01701	0.424255	0.901068	-0.918843
1.144	0.415649	0.91088	-1.028	0.414126	0.905679	-0.922863
1.155	0.404281	0.91539	-1.03899	0.403953	0.910179	-0.926717
1.166	0.392831	0.919774	-1.0401	0.393738	0.914566	-0.930422
1.177	0.381403	0.924032	-1.0377	0.383484	0.918841	-0.934022
1.188	0.370002	0.928165	-1.0353	0.37319	0.923003	-0.93752
1.199	0.358627	0.932172	-1.03289	0.362859	0.927051	-0.940915
1.21	0.347278	0.936055	-1.03049	0.352491	0.930985	-0.944209
1.221	0.335956	0.939813	-1.02808	0.342087	0.934806	-0.9474
1.232	0.32466	0.943446	-1.02568	0.331648	0.938511	-0.950489
1.243	0.313391	0.946955	-1.02327	0.321176	0.942102	-0.953476
1.254	0.302149	0.950341	-1.02087	0.310672	0.945577	-0.956361
1.265	0.290932	0.953602	-1.01846	0.300137	0.948937	-0.959144
1.276	0.279742	0.956741	-1.01606	0.289571	0.95218	-0.961824
1.287	0.268579	0.959757	-1.01365	0.278977	0.955307	-0.964402
1.298	0.257442	0.96265	-1.01125	0.268355	0.958317	-0.966878
1.309	0.246332	0.965421	-1.00884	0.257706	0.961211	-0.969252
1.32	0.235248	0.968069	-1.00644	0.247032	0.963987	-0.971524
1.331	0.22419	0.970596	-1.00403	0.236333	0.966645	-0.973693
1.342	0.213159	0.973002	-1.00163	0.225611	0.969186	-0.975761
1.353	0.202154	0.975286	-0.999222	0.214866	0.971609	-0.977726
1.364	0.191176	0.977449	-0.996817	0.204101	0.973913	-0.979589
1.375	0.180224	0.979492	-0.994412	0.193316	0.976099	-0.981349
1.386	0.169299	0.981414	-0.992007	0.182512	0.978166	-0.983008
1.397	0.1584	0.983217	-0.989603	0.17169	0.980114	-0.984564
1.408	0.147528	0.984899	-0.987198	0.160852	0.981943	-0.986018
1.419	0.136682	0.986462	-0.984793	0.149998	0.983653	-0.98737
1.43	0.125862	0.987906	-0.982388	0.13913	0.985243	-0.98862
1.441	0.115069	0.989231	-0.979983	0.128249	0.986713	-0.989768
1.452	0.104303	0.990438	-0.977578	0.117355	0.988064	-0.990813
1.463	0.0935624	0.991526	-0.975173	0.106451	0.989295	-0.991756
1.474	0.0828487	0.992496	-0.972768	0.0955372	0.990406	-0.992597
1.485	0.0721615	0.993349	-0.970364	0.0846145	0.991397	-0.993336
1.496	0.0615007	0.994084	-0.967959	0.0736842	0.992268	-0.993973
1.507	0.0508664	0.994702	-0.965554	0.0627474	0.993018	-0.994507
1.518	0.0402586	0.995203	-0.963149	0.0518054	0.993648	-0.99494
1.529	0.0296771	0.995588	-0.960744	0.0408591	0.994158	-0.99527
1.54	0.0191222	0.995856	-0.958339	0.0299098	0.994547	-0.995498
1.551	0.00859368	0.996008	-0.955934	0.0189586	0.994816	-0.995623
1.562	-0.00190837	0.996045	-0.953529	0.00800649	0.994964	-0.995647
1.573	-0.012384	0.995967	-0.951125	-0.00294529	0.994992	-0.995568
1.584	-0.0228331	0.995773	-0.94872	-0.0138956	0.994899	-0.995387
1.595	-0.0332558	0.995464	-0.946315	-0.0248434	0.994686	-0.995104
1.606	-0.043652	0.995041	-0.94391	-0.0357876	0.994353	-0.994719
1.617	-0.0540218	0.994504	-0.941505	-0.0467269	0.993899	-0.994231
1.628	-0.0643651	0.993853	-0.9391	-0.0576603	0.993325	-0.993642
1.639	-0.074682	0.993088	-0.936695	-0.0685866	0.99263	-0.99295
1.65	-0.0849724	0.99221	-0.934291	-0.0795048	0.991816	-0.992156
1.661	-0.0952364	0.991219	-0.931886	-0.0904137	0.990881	-0.99126
1.672	-0.105474	0.990115	-0.929481	-0.101312	0.989827	-0.990261
1.683	-0.115685	0.988899	-0.927076	-0.112199	0.988653	-0.989161
1.694	-0.12587	0.98757	-0.924671	-0.123073	0.987359	-0.987958
1.705	-0.136028	0.98613	-0.922266	-0.133934	0.985945	-0.986653
1.716	-0.146159	0.984577	-0.919861	-0.144779	0.984412	-0.985246
1.727	-0.156265	0.982914	-0.917456	-0.155609	0.98276	-0.983737
1.738	-0.166344	0.98114	-0.915186	-0.166421	0.980989	-0.982125
1.749	-0.176404	0.979255	-0.914055	-0.177215	0.979099	-0.980403
1.76	-0.186453	0.977259	-0.912924	-0.18799	0.97709	-0.978566
1.771	-0.196489	0.975153	-0.911793	-0.198743	0.974963	-0.976614
1.782	-0.206512	0.972936	-0.910662	-0.209475	0.972718	-0.974546
1.793	-0.216523	0.970609	-0.909531	-0.220183	0.970355	-0.972362
1.804	-0.226522	0.968173	-0.9084	-0.230866	0.967874	-0.970063
1.815	-0.236508	0.965626	-0.907269	-0.241524	0.965276	-0.967649
1.826	-0.246482	0.96297	-0.906138	-0.252154	0.96256	-0.96512
1.837	-0.256443	0.960203	-0.905007	-0.262756	0.959728	-0.962474
1.848	-0.266392	0.957328	-0.903876	-0.273328	0.95678	-0.959714
1.859	-0.276328	0.954343	-0.902745	-0.283869	0.953715	-0.956838
1.87	-0.286252	0.951249	-0.901614	-0.294378	0.950535	-0.953847
1.881	-0.296164	0.948045	-0.900483	-0.304853	0.947239	-0.95074
1.892	-0.306063	0.944733	-0.899353	-0.315294	0.943828	-0.947518
1.903	-0.31595	0.941312	-0.898222	-0.325698	0.940303	-0.94418
1.914	-0.325824	0.937782	-0.897091	-0.336065	0.936663	-0.940727
1.925	-0.335686	0.934144	-0.89596	-0.346394	0.932909	-0.937159
1.936	-0.345535	0.930397	-0.894829	-0.356683	0.929042	-0.933475
1.947	-0.355372	0.926542	-0.893698	-0.36693	0.925063	-0.929676
1.958	-0.365196	0.922579	-0.892567	-0.377135	0.92097	-0.925761
1.969	-0.375008	0.918508	-0.891436	-0.387296	0.916766	-0.921731
1.98	-0.384808	0.914329	-0.890305	-0.397413	0.91245	-0.917586
1.991	-0.394595	0.910042	-0.889174	-0.407483	0.908023	-0.913325
2.002	-0.40437	0.905648	-0.888043	-0.417505	0.903485	-0.908948
2.013	-0.414132	0.901146	-0.886912	-0.427479	0.898838	-0.904457
2.024	-0.423882	0.896537	-0.885781	-0.437403	0.894081	-0.899849
2.035	-0.433619	0.891821	-0.88465	-0.447275	0.889215	-0.895127
2.046	-0.443344	0.886998	-0.88352	-0.457095	0.884241	-0.890289
2.057	-0.453057	0.882067	-0.882389	-0.466861	0.879159	-0.885335
2.068	-0.462757	0.87703	-0.881258	-0.476572	0.87397	-0.880267
2.079	-0.472444	0.871887	-0.880127	-0.486227	0.868675	-0.875082
2.09	-0.48212	0.866637	-0.878996	-0.495824	0.863274	-0.869783
2.101	-0.491782	0.86128	-0.877865	-0.505362	0.857767	-0.864368
2.112	-0.501433	0.855817	-0.876734	-0.514839	0.852156	-0.858837
2.123	-0.51107	0.850249	-0.875603	-0.524256	0.846441	-0.853191
2.134	-0.520696	0.844574	-0.874472	-0.533609	0.840623	-0.84743
2.145	-0.530309	0.838793	-0.873341	-0.542899	0.834702	-0.841553
2.156	-0.539909	0.832907	-0.87221	-0.552123	0.828679	-0.835561
2.167	-0.549497	0.826915	-0.871079	-0.561281	0.822555	-0.829453
2.178	-0.559073	0.820818	-0.869948	-0.57037	0.816331	-0.82323
2.189	-0.568636	0.814616	-0.868817	-0.579391	0.810007	-0.816892
2.2	-0.578187	0.808308	-0.867686	-0.588342	0.803585	-0.810438
2.211	-0.587725	0.801896	-0.866556	-0.59722	0.797064	-0.803869
2.222	-0.597251	0.795378	-0.865425	-0.606026	0.790446	-0.797184
2.233	-0.606765	0.788756	-0.864294	-0.614758	0.783732	-0.790384
2.244	-0.616266	0.78203	-0.863163	-0.623414	0.776922	-0.783468
2.255	-0.625754	0.775199	-0.862032	-0.631994	0.770017	-0.776437
2.266	-0.63523	0.768263	-0.860901	-0.640496	0.763018	-0.769291
2.277	-0.644694	0.761223	-0.85977	-0.648918	0.755926	-0.762029
2.288	-0.654145	0.75408	-0.858639	-0.65726	0.748742	-0.754652
2.299	-0.663584	0.746832	-0.857508	-0.66552	0.741467	-0.74716
2.31	-0.673011	0.739481	-0.856377	-0.673697	0.734101	-0.739552
2.321	-0.682409	0.732026	-0.849448	-0.68179	0.726646	-0.731834
2.332	-0.69168	0.724469	-0.836075	-0.689797	0.719102	-0.724048
2.343	-0.700803	0.71681	-0.822703	-0.697718	0.711471	-0.716201
2.354	-0.709779	0.709051	-0.809331	-0.705553	0.703753	-0.708292
2.365	-0.718608	0.701195	-0.795958	-0.713301	0.695949	-0.700322
2.376	-0.72729	0.693243	-0.782586	-0.72096	0.68806	-0.69229
2.387	-0.735825	0.685195	-0.769214	-0.728531	0.680088	-0.684198
2.398	-0.744213	0.677055	-0.755841	-0.736012	0.672033	-0.676044
2.409	-0.752454	0.668823	-0.742469	-0.743404	0.663896	-0.667829
2.42	-0.760547	0.660502	-0.729096	-0.750704	0.655678	-0.659552
2.431	-0.768494	0.652092	-0.715724	-0.757913	0.647381	-0.651215
2.442	-0.776293	0.643595	-0.702352	-0.765031	0.639005	-0.642816
2.453	-0.783946	0.635014	-0.688979	-0.772055	0.630551	-0.634355
2.464	-0.791451	0.626349	-0.675607	-0.778986	0.62202	-0.625834
2.475	-0.798809	0.617602	-0.662235	-0.785823	0.613413	-0.617251
2.486	-0.80602	0.608776	-0.648862	-0.792566	0.604732	-0.608607
2.497	-0.813084	0.59987	-0.63549	-0.799212	0.595977	-0.599901
2.508	-0.820001	0.590888	-0.622118	-0.805763	0.58715	-0.591135
2.519	-0.82677	0.581831	-0.608745	-0.812217	0.578251	-0.582307
2.53	-0.833393	0.5727	-0.595373	-0.818574	0.569281	-0.573417
2.541	-0.839869	0.563497	-0.582001	-0.824832	0.560242	-0.564467
2.552	-0.846197	0.554223	-0.568628	-0.830992	0.551135	-0.555455
2.563	-0.852378	0.544881	-0.555256	-0.837052	0.541961	-0.546382
2.574	-0.858413	0.535472	-0.541883	-0.843012	0.532721	-0.537247
2.585	-0.8643	0.525997	-0.528511	-0.848871	0.523415	-0.528051
2.596	-0.87004	0.516458	-0.515139	-0.854629	0.514046	-0.518794
2.607	-0.875633	0.506856	-0.501766	-0.860284	0.504614	-0.509476
2.618	-0.881079	0.497194	-0.488394	-0.865837	0.49512	-0.500096
2.629	-0.886378	0.487473	-0.475022	-0.871286	0.485566	-0.490656
2.64	-0.891529	0.477694	-0.461649	-0.876631	0.475952	-0.481153
2.651	-0.896534	0.46786	-0.448277	-0.881871	0.46628	-0.47159
2.662	-0.901391	0.457971	-0.434905	-0.887006	0.456551	-0.461965
2.673	-0.906102	0.44803	-0.421532	-0.892034	0.446766	-0.452279
2.684	-0.910665	0.438037	-0.40816	-0.896956	0.436927	-0.442532
2.695	-0.915081	0.427996	-0.394788	-0.90177	0.427034	-0.432723
2.706	-0.91935	0.417906	-0.381415	-0.906476	0.417088	-0.422853
2.717	-0.923472	0.407771	-0.368043	-0.911072	0.407092	-0.412922
2.728	-0.927447	0.39759	-0.354671	-0.91556	0.397045	-0.40293
2.739	-0.931275	0.387367	-0.341298	-0.919937	0.38695	-0.392876
2.75	-0.934956	0.377103	-0.327926	-0.924203	0.376807	-0.382761
2.761	-0.93849	0.366799	-0.314553	-0.928357	0.366618	-0.372585
2.772	-0.941876	0.356457	-0.301181	-0.932399	0.356383	-0.362347
2.783	-0.945116	0.346078	-0.287809	-0.936329	0.346105	-0.352048
2.794	-0.948208	0.335665	-0.274436	-0.940144	0.335785	-0.341688
2.805	-0.951153	0.325218	-0.261064	-0.943845	0.325423	-0.331267
2.816	-0.953951	0.31474	-0.247692	-0.947432	0.31502	-0.320784
2.827	-0.956602	0.304232	-0.234319	-0.950903	0.304579	-0.31024
2.838	-0.959106	0.293695	-0.220947	-0.954257	0.294101	-0.299635
2.849	-0.961463	0.283132	-0.207575	-0.957494	0.283586	-0.288968
2.86	-0.963673	0.272543	-0.194202	-0.960614	0.273037	-0.27824
2.871	-0.965736	0.261932	-0.18083	-0.963615	0.262453	-0.267451
2.882	-0.967651	0.251298	-0.167458	-0.966498	0.251837	-0.2566
2.893	-0.96942	0.240644	-0.154085	-0.96926	0.241191	-0.245689
2.904	-0.971065	0.229971	-0.145766	-0.971903	0.230514	-0.234739
2.915	-0.972627	0.219281	-0.138395	-0.974425	0.219809	-0.223794
2.926	-0.974109	0.208574	-0.131023	-0.976826	0.209077	-0.212853
2.937	-0.97551	0.197851	-0.123652	-0.979107	0.19832	-0.201917
2.948	-0.97683	0.187113	-0.11628	-0.981268	0.187537	-0.190986
2.959	-0.978068	0.176361	-0.108909	-0.983309	0.176732	-0.18006
2.97	-0.979226	0.165595	-0.101537	-0.98523	0.165905	-0.169139
2.981	-0.980302	0.154818	-0.0941659	-0.98703	0.155057	-0.158222
2.992	-0.981297	0.144029	-0.0867944	-0.988711	0.144191	-0.147311
3.003	-0.982211	0.13323	-0.0794229	-0.990271	0.133306	-0.136404
3.014	-0.983044	0.122421	-0.0720514	-0.991711	0.122405	-0.125502
3.025	-0.983797	0.111603	-0.06468	-0.993032	0.111489	-0.114605
3.036	-0.984467	0.100777	-0.0573085	-0.994233	0.100559	-0.103713
3.047	-0.985057	0.089945	-0.049937	-0.995314	0.0896164	-0.0928253
3.058	-0.985566	0.0791065	-0.0425655	-0.996275	0.0786625	-0.0819428
3.069	-0.985994	0.0682629	-0.0351941	-0.997117	0.0676987	-0.0710652
3.08	-0.98634	0.0574149	-0.0278226	-0.997838	0.0567264	-0.0601924
3.091	-0.986606	0.0465637	-0.0204511	-0.998441	0.0457467	-0.0493245
3.102	-0.98679	0.0357099	-0.0130796	-0.998924	0.0347611	-0.0384614
3.113	-0.986894	0.0248546	-0.00570815	-0.999287	0.0237709	-0.0276031
3.124	-0.986916	0.0139986	0.00166332	-0.999531	0.0127773	-0.0167498
3.135	-0.986857	0.00314273	0.0090348	-0.999655	0.00178162	-0.00590122
3.146	-0.986717	-0.00771201	0.0164063	-0.999661	-0.00921473	0.00494247
3.157	-0.986496	-0.0185648	0.0237778	-0.999547	-0.0202105	0.0157813
3.168	-0.986194	-0.0294146	0.0311492	-0.999314	-0.0312043	0.0266153
3.179	-0.985811	-0.0402607	0.0385207	-0.998961	-0.0421949	0.0374444
3.19	-0.985347	-0.0511022	0.0458922	-0.99849	-0.053181	0.0482687
3.201	-0.984801	-0.061938	0.0532637	-0.997899	-0.0641613	0.0590881
3.212	-0.984175	-0.0727675	0.0606351	-0.99719	-0.0751344	0.0699027
3.223	-0.983467	-0.0835896	0.0680066	-0.996361	-0.086099	0.0807125
3.234	-0.982679	-0.0944035	0.0753781	-0.995414	-0.0970539	0.0915173
3.245	-0.981809	-0.105208	0.0827496	-0.994348	-0.107998	0.102317
3.256	-0.980858	-0.116003	0.090121	-0.993163	-0.118929	0.113113
3.267	-0.979826	-0.126787	0.0974925	-0.99186	-0.129847	0.123903
3.278	-0.978713	-0.137559	0.104864	-0.990437	-0.14075	0.134688
3.289	-0.977519	-0.148318	0.112235	-0.988897	-0.151636	0.145469
3.3	-0.976244	-0.159064	0.119607	-0.987237	-0.162505	0.156245
3.311	-0.974888	-0.169795	0.126978	-0.985459	-0.173355	0.167016
3.322	-0.973451	-0.180511	0.13435	-0.983563	-0.184185	0.177782
3.333	-0.971932	-0.191211	0.141721	-0.981548	-0.194993	0.188543
3.344	-0.970333	-0.201893	0.149093	-0.979415	-0.205778	0.199299
3.355	-0.968652	-0.212558	0.156464	-0.977163	-0.216539	0.210051
3.366	-0.96689	-0.223203	0.163836	-0.974794	-0.227275	0.220798
3.377	-0.965048	-0.233829	0.171207	-0.972306	-0.237984	0.231539
3.388	-0.963124	-0.244434	0.178579	-0.9697	-0.248666	0.242276
3.399	-0.961119	-0.255018	0.18595	-0.966976	-0.259317	0.253008
3.41	-0.959033	-0.265579	0.193322	-0.964134	-0.269939	0.263736
3.421	-0.956866	-0.276116	0.200693	-0.961174	-0.280528	0.274458
3.432	-0.954618	-0.286629	0.208065	-0.958096	-0.291084	0.285176
3.443	-0.952288	-0.297117	0.215436	-0.9549	-0.301606	0.295888
3.454	-0.949878	-0.307579	0.222808	-0.951586	-0.312091	0.306596
3.465	-0.947387	-0.318014	0.230179	-0.948155	-0.32254	0.317299
3.476	-0.944813	-0.328422	0.238704	-0.944606	-0.33295	0.327996
3.487	-0.942116	-0.3388	0.251556	-0.940939	-0.343321	0.338642
3.498	-0.939279	-0.349148	0.264408	-0.937156	-0.353651	0.349216
3.509	-0.936299	-0.359463	0.27726	-0.933256	-0.363938	0.359719
3.52	-0.933179	-0.369746	0.290112	-0.929242	-0.374182	0.370151
3.531	-0.929917	-0.379993	0.302965	-0.925113	-0.384381	0.38051
3.542	-0.926514	-0.390203	0.315817	-0.920871	-0.394534	0.390798
3.553	-0.922969	-0.400376	0.328669	-0.916516	-0.40464	0.401015
3.564	-0.919283	-0.410508	0.341521	-0.912049	-0.414697	0.41116
3.575	-0.915456	-0.420599	0.354373	-0.907471	-0.424704	0.421234
3.586	-0.911487	-0.430648	0.367225	-0.902782	-0.434661	0.431236
3.597	-0.907377	-0.440651	0.380077	-0.897984	-0.444565	0.441166
3.608	-0.903125	-0.450609	0.392929	-0.893077	-0.454416	0.451025
3.619	-0.898732	-0.46052	0.405781	-0.888062	-0.464212	0.460813
3.63	-0.894198	-0.470381	0.418633	-0.882939	-0.473953	0.470529
3.641	-0.889522	-0.480192	0.431485	-0.87771	-0.483637	0.480173
3.652	-0.884705	-0.48995	0.444337	-0.872376	-0.493262	0.489746
3.663	-0.879747	-0.499655	0.457189	-0.866936	-0.502829	0.499247
3.674	-0.874647	-0.509304	0.470041	-0.861392	-0.512334	0.508677
3.685	-0.869406	-0.518896	0.482893	-0.855745	-0.521779	0.518035
3.696	-0.864023	-0.52843	0.495745	-0.849996	-0.531161	0.527322
3.707	-0.8585	-0.537904	0.508597	-0.844145	-0.540478	0.536537
3.718	-0.852834	-0.547317	0.521449	-0.838192	-0.549731	0.54568
3.729	-0.847028	-0.556666	0.534301	-0.83214	-0.558918	0.554752
3.74	-0.84108	-0.565951	0.547153	-0.825988	-0.568038	0.563753
3.751	-0.83499	-0.575169	0.560005	-0.819738	-0.57709	0.572682
3.762	-0.82876	-0.58432	0.572857	-0.813389	-0.586072	0.581539
3.773	-0.822387	-0.593402	0.585709	-0.806944	-0.594984	0.590325
3.784	-0.815874	-0.602412	0.598561	-0.800403	-0.603824	0.599039
3.795	-0.809219	-0.61135	0.611413	-0.793765	-0.612592	0.607682
3.806	-0.802423	-0.620214	0.624265	-0.787034	-0.621287	0.616253
3.817	-0.795485	-0.629003	0.637117	-0.780208	-0.629907	0.624753
3.828	-0.788406	-0.637715	0.649969	-0.773289	-0.638451	0.633181
3.839	-0.781186	-0.646347	0.662821	-0.766278	-0.646919	0.641538
3.85	-0.773824	-0.6549	0.675673	-0.759176	-0.655309	0.649823
3.861	-0.766321	-0.663371	0.688525	-0.751983	-0.66362	0.658036
3.872	-0.758677	-0.671759	0.701377	-0.744699	-0.671852	0.666178
3.883	-0.750891	-0.680061	0.714229	-0.737327	-0.680003	0.674249
3.894	-0.742964	-0.688278	0.727081	-0.729866	-0.688073	0.682247
3.905	-0.734895	-0.696406	0.739933	-0.722318	-0.69606	0.690175
3.916	-0.726685	-0.704445	0.752786	-0.714683	-0.703964	0.698031
3.927	-0.718334	-0.712393	0.765638	-0.706961	-0.711783	0.705815
3.938	-0.709841	-0.720248	0.77849	-0.699155	-0.719517	0.713528
3.949	-0.701207	-0.728009	0.791342	-0.691264	-0.727164	0.721169
3.96	-0.692432	-0.735674	0.804194	-0.683289	-0.734724	0.728738
3.971	-0.683515	-0.743242	0.817046	-0.675232	-0.742196	0.736236
3.982	-0.674457	-0.750711	0.829898	-0.667093	-0.749579	0.743663
3.993	-0.665257	-0.758079	0.84275	-0.658872	-0.756872	0.751018
4.004	-0.655916	-0.765346	0.855602	-0.65057	-0.764074	0.758301
4.015	-0.646434	-0.772509	0.868454	-0.642189	-0.771184	0.765513
4.026	-0.63681	-0.779567	0.881306	-0.633729	-0.778202	0.772654
4.037	-0.627045	-0.786518	0.894158	-0.625191	-0.785126	0.779723
4.048	-0.617139	-0.793361	0.90701	-0.616576	-0.791955	0.78672
4.059	-0.607114	-0.800095	0.912572	-0.607884	-0.79869	0.793639
4.07	-0.597074	-0.806718	0.912832	-0.599116	-0.805329	0.800447
4.081	-0.587032	-0.81323	0.913091	-0.590274	-0.81187	0.80714
4.092	-0.576986	-0.819632	0.913351	-0.581359	-0.818314	0.81372
