3.9642	-0.73316	-0.68006	-0.73295
3.9858	-0.74764	-0.66411	-0.74743
4.0073	-0.76178	-0.64785	-0.76157
4.0289	-0.77556	-0.63128	-0.77536
4.0504	-0.78898	-0.61443	-0.78878
4.072	-0.80203	-0.59729	-0.80184
4.0935	-0.81472	-0.57987	-0.81453
4.1151	-0.82702	-0.56218	-0.82684
4.1366	-0.83894	-0.54423	-0.83876
4.1581	-0.85047	-0.52603	-0.8503
4.1797	-0.86161	-0.50759	-0.86144
4.2012	-0.87234	-0.48891	-0.87218
4.2228	-0.88267	-0.47	-0.88252
4.2443	-0.89259	-0.45087	-0.89244
4.2659	-0.9021	-0.43154	-0.90195
4.2874	-0.91119	-0.412	-0.91105
4.309	-0.91985	-0.39227	-0.91972
4.3305	-0.92809	-0.37236	-0.92796
4.352	-0.9359	-0.35228	-0.93578
4.3736	-0.94327	-0.33204	-0.94315
4.3951	-0.95021	-0.31164	-0.9501
4.4167	-0.9567	-0.29109	-0.9566
4.4382	-0.96275	-0.27041	-0.96265
4.4598	-0.96835	-0.24961	-0.96826
4.4813	-0.97351	-0.22869	-0.97342
4.5029	-0.97821	-0.20766	-0.97813
4.5244	-0.98245	-0.18654	-0.98238
4.5459	-0.98624	-0.16533	-0.98618
4.5675	-0.98958	-0.14404	-0.98952
4.589	-0.99245	-0.12269	-0.9924
4.6106	-0.99486	-0.10128	-0.99482
4.6321	-0.99682	-0.079819	-0.99678
4.6537	-0.9983	-0.058324	-0.99828
4.6752	-0.99933	-0.036802	-0.99931
4.6968	-0.99989	-0.015264	-0.99988
4.7183	-0.99999	0.0062824	-0.99998
4.7399	-0.99962	0.027825	-0.99962
4.7614	-0.99879	0.049355	-0.9988
4.7829	-0.99749	0.070863	-0.99751
4.8045	-0.99573	0.092337	-0.99576
4.826	-0.99351	0.11377	-0.99355
4.8476	-0.99083	0.13515	-0.99088
4.8691	-0.98769	0.15646	-0.98774
4.8907	-0.98409	0.17771	-0.98415
4.9122	-0.98003	0.19887	-0.9801
4.9338	-0.97552	0.21994	-0.9756
4.9553	-0.97056	0.2409	-0.97064
4.9768	-0.96514	0.26176	-0.96524
4.9984	-0.95928	0.28249	-0.95938
5.0199	-0.95297	0.30309	-0.95308
5.0415	-0.94622	0.32355	-0.94634
5.063	-0.93903	0.34386	-0.93916
5.0846	-0.9314	0.36401	-0.93154
5.1061	-0.92334	0.384	-0.92349
5.1277	-0.91485	0.4038	-0.91501
5.1492	-0.90594	0.42342	-0.9061
5.1707	-0.89661	0.44284	-0.89678
5.1923	-0.88686	0.46205	-0.88704
5.2138	-0.8767	0.48105	-0.87689
5.2354	-0.86613	0.49983	-0.86633
5.2569	-0.85516	0.51837	-0.85537
5.2785	-0.8438	0.53668	-0.84401
5.3	-0.83204	0.55473	-0.83226
5.3216	-0.81989	0.57253	-0.82012
5.3431	-0.80737	0.59006	-0.80761
5.3646	-0.79447	0.60732	-0.79471
5.3862	-0.7812	0.62429	-0.78145
5.4077	-0.76757	0.64098	-0.76783
5.4293	-0.75358	0.65737	-0.75385
5.4508	-0.73924	0.67345	-0.73952
5.4724	-0.72456	0.68922	-0.72485
5.4939	-0.70954	0.70467	-0.70984
5.5155	-0.6942	0.7198	-0.6945
5.537	-0.67853	0.73458	-0.67884
5.5586	-0.66254	0.74903	-0.66286
5.5801	-0.64625	0.76313	-0.64658
5.6016	-0.62966	0.77688	-0.62999
5.6232	-0.61278	0.79026	-0.61312
5.6447	-0.59561	0.80328	-0.59596
5.6663	-0.57816	0.81593	-0.57852
5.6878	-0.56046	0.82819	-0.56082
5.7093	-0.54253	0.84005	-0.54289
5.7308	-0.52436	0.8515	-0.52474
5.7522	-0.50599	0.86255	-0.50637
5.7736	-0.48741	0.87318	-0.48779
5.795	-0.46863	0.8834	-0.46902
5.8163	-0.44967	0.8932	-0.45007
5.8376	-0.43054	0.90258	-0.43094
5.8589	-0.41124	0.91153	-0.41165
5.8801	-0.3918	0.92006	-0.39222
5.9013	-0.37222	0.92815	-0.37264
5.9225	-0.35251	0.93582	-0.35293
5.9436	-0.33268	0.94305	-0.33311
5.9646	-0.31275	0.94984	-0.31319
5.9856	-0.29273	0.9562	-0.29317
6.0066	-0.27264	0.96212	-0.27308
6.0275	-0.25248	0.96761	-0.25292
6.0483	-0.23226	0.97266	-0.23272
6.0691	-0.21202	0.97727	-0.21247
6.0898	-0.19175	0.98145	-0.1922
6.1104	-0.17147	0.9852	-0.17193
6.132	-0.15018	0.98867	-0.15065
6.1534	-0.12899	0.99165	-0.12946
6.1746	-0.10793	0.99417	-0.1084
6.1956	-0.087044	0.99621	-0.08752
6.2163	-0.066389	0.9978	-0.066866
6.2376	-0.045093	0.99899	-0.045573
6.2592	-0.02348	0.99973	-0.023963
6.28	-0.0027403	1	-0.0032244
