32.382	3.9278e+06	9.1363e+05	9.6671e+05	0.82263
32.65	3.8926e+06	9.3896e+05	9.7662e+05	0.9437
32.919	3.8565e+06	9.6481e+05	9.8687e+05	0.99769
33.19	3.8195e+06	9.9119e+05	9.9747e+05	0.97948
33.463	3.7816e+06	1.0181e+06	1.0084e+06	0.88875
33.739	3.7426e+06	1.0457e+06	1.0198e+06	0.73027
34.018	3.7026e+06	1.0739e+06	1.0317e+06	0.51384
34.315	3.6592e+06	1.1043e+06	1.0446e+06	0.23984
34.617	3.6145e+06	1.1355e+06	1.0581e+06	-0.059647
34.924	3.5684e+06	1.1675e+06	1.0723e+06	-0.35855
35.237	3.5206e+06	1.2005e+06	1.0871e+06	-0.62855
35.557	3.4711e+06	1.2344e+06	1.1027e+06	-0.84119
35.885	3.4197e+06	1.2694e+06	1.1191e+06	-0.97044
36.221	3.3663e+06	1.3055e+06	1.1364e+06	-0.99571
36.567	3.3106e+06	1.3428e+06	1.1547e+06	-0.90521
36.924	3.2526e+06	1.3814e+06	1.1742e+06	-0.69953
37.293	3.192e+06	1.4213e+06	1.1949e+06	-0.39507
37.673	3.1291e+06	1.4623e+06	1.2168e+06	-0.02616
38.063	3.0639e+06	1.5043e+06	1.2399e+06	0.35583
38.48	2.9938e+06	1.549e+06	1.2654e+06	0.70373
38.898	2.9232e+06	1.5934e+06	1.2917e+06	0.9316
39.311	2.8531e+06	1.6368e+06	1.3183e+06	0.99915
39.693	2.7881e+06	1.6764e+06	1.3437e+06	0.91167
40.062	2.7254e+06	1.7141e+06	1.3687e+06	0.70225
40.416	2.6653e+06	1.7496e+06	1.3932e+06	0.41171
40.756	2.6077e+06	1.7832e+06	1.4172e+06	0.084281
41.083	2.5526e+06	1.8148e+06	1.4408e+06	-0.23994
41.398	2.4997e+06	1.8447e+06	1.4638e+06	-0.52862
41.702	2.4489e+06	1.8729e+06	1.4864e+06	-0.75846
41.996	2.3999e+06	1.8997e+06	1.5086e+06	-0.91497
42.268	2.355e+06	1.9238e+06	1.5294e+06	-0.98968
42.532	2.3116e+06	1.9468e+06	1.5499e+06	-0.99273
42.79	2.2695e+06	1.9686e+06	1.5701e+06	-0.92912
43.043	2.2286e+06	1.9895e+06	1.5901e+06	-0.80729
43.29	2.1889e+06	2.0095e+06	1.6099e+06	-0.63813
43.533	2.1502e+06	2.0285e+06	1.6295e+06	-0.43411
43.772	2.1124e+06	2.0468e+06	1.649e+06	-0.20846
44.008	2.0755e+06	2.0643e+06	1.6683e+06	0.025518
44.24	2.0395e+06	2.0811e+06	1.6876e+06	0.25504
44.47	2.0042e+06	2.0972e+06	1.7068e+06	0.46838
44.697	1.9697e+06	2.1126e+06	1.7259e+06	0.65527
44.922	1.9359e+06	2.1274e+06	1.745e+06	0.80722
45.145	1.9026e+06	2.1415e+06	1.764e+06	0.91775
45.366	1.87e+06	2.1551e+06	1.783e+06	0.98254
45.586	1.838e+06	2.1681e+06	1.802e+06	0.99947
45.804	1.8065e+06	2.1806e+06	1.821e+06	0.96862
46.022	1.7755e+06	2.1926e+06	1.8401e+06	0.89219
46.238	1.7451e+06	2.204e+06	1.8591e+06	0.7743
46.454	1.7151e+06	2.2149e+06	1.8782e+06	0.62081
46.669	1.6855e+06	2.2254e+06	1.8973e+06	0.439
46.884	1.6564e+06	2.2353e+06	1.9165e+06	0.23733
47.099	1.6277e+06	2.2448e+06	1.9357e+06	0.024991
47.313	1.5994e+06	2.2538e+06	1.955e+06	-0.18837
47.528	1.5715e+06	2.2623e+06	1.9744e+06	-0.39312
47.743	1.5439e+06	2.2704e+06	1.9938e+06	-0.57997
47.958	1.5167e+06	2.2781e+06	2.0134e+06	-0.74038
48.173	1.4898e+06	2.2853e+06	2.0331e+06	-0.86692
48.389	1.4633e+06	2.2921e+06	2.0528e+06	-0.95357
48.605	1.4371e+06	2.2984e+06	2.0727e+06	-0.99601
48.823	1.4112e+06	2.3043e+06	2.0927e+06	-0.99183
49.041	1.3856e+06	2.3097e+06	2.1128e+06	-0.94071
49.26	1.3603e+06	2.3148e+06	2.1331e+06	-0.84445
49.48	1.3353e+06	2.3194e+06	2.1535e+06	-0.70698
49.702	1.3105e+06	2.3235e+06	2.1741e+06	-0.53428
49.925	1.2861e+06	2.3273e+06	2.1948e+06	-0.33418
50.149	1.2619e+06	2.3306e+06	2.2157e+06	-0.11606
50.375	1.2379e+06	2.3334e+06	2.2368e+06	0.10948
50.603	1.2142e+06	2.3359e+06	2.2581e+06	0.33109
50.833	1.1907e+06	2.3379e+06	2.2796e+06	0.53718
51.064	1.1675e+06	2.3394e+06	2.3012e+06	0.71646
51.298	1.1445e+06	2.3405e+06	2.3231e+06	0.85856
51.534	1.1218e+06	2.3412e+06	2.3452e+06	0.95465
51.772	1.0992e+06	2.3414e+06	2.3675e+06	0.99796
52.013	1.0769e+06	2.3412e+06	2.3901e+06	0.98436
52.257	1.0548e+06	2.3405e+06	2.4129e+06	0.91275
52.504	1.0329e+06	2.3393e+06	2.436e+06	0.78543
52.753	1.0112e+06	2.3376e+06	2.4594e+06	0.60819
53.006	9.897e+05	2.3355e+06	2.483e+06	0.39029
53.262	9.6841e+05	2.3328e+06	2.5069e+06	0.14423
53.522	9.4732e+05	2.3297e+06	2.5311e+06	-0.1148
53.786	9.2642e+05	2.3261e+06	2.5557e+06	-0.36963
54.053	9.0571e+05	2.3219e+06	2.5806e+06	-0.60212
54.325	8.8519e+05	2.3172e+06	2.6058e+06	-0.79432
54.601	8.6485e+05	2.312e+06	2.6313e+06	-0.92987
54.897	8.4365e+05	2.3059e+06	2.6586e+06	-0.99671
55.197	8.2268e+05	2.2992e+06	2.6863e+06	-0.976
55.503	8.0193e+05	2.2918e+06	2.7144e+06	-0.86501
55.815	7.814e+05	2.2838e+06	2.743e+06	-0.66941
56.133	7.6109e+05	2.2751e+06	2.772e+06	-0.40379
56.457	7.41e+05	2.2658e+06	2.8014e+06	-0.091458
56.788	7.2112e+05	2.2558e+06	2.8313e+06	0.23688
57.126	7.0146e+05	2.245e+06	2.8617e+06	0.54544
57.471	6.8203e+05	2.2335e+06	2.8926e+06	0.79687
57.824	6.628e+05	2.2213e+06	2.9241e+06	0.95659
58.185	6.438e+05	2.2083e+06	2.9561e+06	0.99785
58.555	6.2502e+05	2.1945e+06	2.9887e+06	0.90668
58.934	6.0646e+05	2.1799e+06	3.0218e+06	0.68623
59.323	5.8812e+05	2.1645e+06	3.0556e+06	0.35937
59.742	5.6912e+05	2.1473e+06	3.0917e+06	-0.051446
60.171	5.5043e+05	2.1293e+06	3.1285e+06	-0.46266
60.612	5.3206e+05	2.1103e+06	3.1658e+06	-0.79648
61.064	5.1402e+05	2.0904e+06	3.2038e+06	-0.98057
61.527	4.963e+05	2.0695e+06	3.2424e+06	-0.96476
62.003	4.7893e+05	2.0477e+06	3.2816e+06	-0.73693
62.517	4.6109e+05	2.0237e+06	3.3234e+06	-0.31012
63.041	4.4373e+05	1.9989e+06	3.3656e+06	0.20789
63.578	4.2688e+05	1.9731e+06	3.4082e+06	0.67854
64.126	4.1053e+05	1.9465e+06	3.4512e+06	0.96189
64.711	3.94e+05	1.9178e+06	3.4964e+06	0.95287
65.304	3.7817e+05	1.8885e+06	3.5415e+06	0.62076
65.932	3.6234e+05	1.8573e+06	3.5886e+06	0.041378
66.56	3.4741e+05	1.8259e+06	3.6349e+06	-0.55381
67.189	3.3335e+05	1.7945e+06	3.6804e+06	-0.93746
67.817	3.2008e+05	1.763e+06	3.7251e+06	-0.96303
68.445	3.0755e+05	1.7316e+06	3.769e+06	-0.62076
69.074	2.9574e+05	1.7003e+06	3.8121e+06	-0.041378
69.702	2.8457e+05	1.6691e+06	3.8545e+06	0.55381
70.33	2.7403e+05	1.6381e+06	3.896e+06	0.93746
70.959	2.6406e+05	1.6073e+06	3.9368e+06	0.96303
71.587	2.5463e+05	1.5767e+06	3.9768e+06	0.62076
72.215	2.4571e+05	1.5464e+06	4.0161e+06	0.041378
72.844	2.3726e+05	1.5164e+06	4.0545e+06	-0.55381
73.472	2.2926e+05	1.4866e+06	4.0923e+06	-0.93746
74.1	2.2169e+05	1.4572e+06	4.1293e+06	-0.96303
74.729	2.145e+05	1.4282e+06	4.1655e+06	-0.62076
75.357	2.0769e+05	1.3994e+06	4.2011e+06	-0.041378
75.985	2.0122e+05	1.3711e+06	4.2359e+06	0.55381
76.613	1.9508e+05	1.3431e+06	4.27e+06	0.93746
77.242	1.8924e+05	1.3156e+06	4.3034e+06	0.96303
77.87	1.837e+05	1.2884e+06	4.3361e+06	0.62076
78.498	1.7843e+05	1.2616e+06	4.3681e+06	0.041378
79.127	1.7341e+05	1.2353e+06	4.3995e+06	-0.55381
79.755	1.6864e+05	1.2093e+06	4.4302e+06	-0.93746
80.383	1.6409e+05	1.1838e+06	4.4603e+06	-0.96303
81.012	1.5976e+05	1.1587e+06	4.4897e+06	-0.62076
81.64	1.5563e+05	1.134e+06	4.5185e+06	-0.041378
82.268	1.5169e+05	1.1097e+06	4.5467e+06	0.55381
82.897	1.4794e+05	1.0859e+06	4.5743e+06	0.93746
83.525	1.4435e+05	1.0625e+06	4.6013e+06	0.96303
84.153	1.4093e+05	1.0395e+06	4.6277e+06	0.62076
84.782	1.3766e+05	1.0169e+06	4.6536e+06	0.041378
85.41	1.3453e+05	9.948e+05	4.6789e+06	-0.55381
86.038	1.3154e+05	9.7306e+05	4.7036e+06	-0.93746
86.667	1.2868e+05	9.5174e+05	4.7278e+06	-0.96303
87.295	1.2594e+05	9.3082e+05	4.7514e+06	-0.62076
87.923	1.2332e+05	9.1031e+05	4.7746e+06	-0.041378
88.552	1.2081e+05	8.9019e+05	4.7972e+06	0.55381
89.18	1.1841e+05	8.7048e+05	4.8193e+06	0.93746
89.808	1.161e+05	8.5115e+05	4.8409e+06	0.96303
90.436	1.1389e+05	8.3221e+05	4.8621e+06	0.62076
91.065	1.1177e+05	8.1365e+05	4.8828e+06	0.041378
91.693	1.0974e+05	7.9547e+05	4.903e+06	-0.55381
92.321	1.0778e+05	7.7765e+05	4.9227e+06	-0.93746
92.95	1.059e+05	7.6021e+05	4.9421e+06	-0.96303
93.578	1.041e+05	7.4312e+05	4.961e+06	-0.62076
94.206	1.0237e+05	7.2639e+05	4.9794e+06	-0.041378
94.835	1.007e+05	7.1001e+05	4.9975e+06	0.55381
95.463	99102	6.9397e+05	5.0151e+06	0.93746
96.091	97561	6.7827e+05	5.0324e+06	0.96303
96.72	96078	6.629e+05	5.0492e+06	0.62076
97.348	94650	6.4786e+05	5.0657e+06	0.041378
97.976	93276	6.3314e+05	5.0818e+06	-0.55381
98.605	91951	6.1873e+05	5.0975e+06	-0.93746
99.233	90676	6.0464e+05	5.1129e+06	-0.96303
99.861	89446	5.9084e+05	5.1279e+06	-0.62076
